sentence,entity,standard_entity
夜尿多的话，主要是考虑尿道炎，膀胱炎，肾炎，其他泌尿系统疾病等导致引起的,膀胱炎,膀胱炎
嗯，尿频的话，主要是尿道炎，膀胱炎，肾炎，其他泌尿系统感染导致引起的,膀胱炎,膀胱炎
一般是炎症居多 。 女性常见的膀胱炎   泌尿道炎症刺激  都会这样,膀胱炎,膀胱炎
常见引起的病因，尿道炎 前列腺炎 膀胱炎 结石 肾 都有可能,膀胱炎,膀胱炎
那你这个情况是要考虑是膀胱炎 尿道炎,膀胱炎,膀胱炎
小腹本身泌尿系血运神经分布丰富 ，像是膀胱炎  泌尿系统炎症 都会导致腰背腹部的放射性疼痛感,膀胱炎,膀胱炎
小肚子疼是膀胱炎吗,膀胱炎,膀胱炎
男性小肚子疼是前列腺炎 膀胱炎  或者肠胃问题的,膀胱炎,膀胱炎
像是膀胱炎 前列腺  尿路感染都是会引起男性出现尿急的情况,膀胱炎,膀胱炎
那你这个情况不排除是尿道炎 膀胱炎等情况了,膀胱炎,膀胱炎
说明一定是有病因存在的 一般你这个情况多数是前列腺炎 或者慢性膀胱炎造成的,慢性膀胱炎,膀胱炎
一般男性出现尿血的情况多数考虑是  膀胱炎 尿道炎 精囊炎 前列腺炎 尿道炎等多种情况导致的,膀胱炎,膀胱炎
多数考虑是 膀胱炎 尿道炎 前列腺炎 精囊炎等多种情况导致的,膀胱炎,膀胱炎
像泌尿系统感染或者膀胱炎之类,膀胱炎,膀胱炎
引起血尿的病因一般是由 尿道炎 膀胱炎 前列腺炎 膀胱内部损伤导致出现或者结石等 这些是常见的病因,膀胱炎,膀胱炎
尿频尿急常见的原因有  膀胱括约肌松弛  膀胱炎 尿道感染这几种原因,膀胱炎,膀胱炎
女性出现尿频一般是考虑泌尿感染，膀胱炎，妇科炎症等方面的问题导致的,膀胱炎,膀胱炎
根据你的主诉是考虑泌尿系统感染 尿道炎 膀胱炎 膀胱括约肌松弛,膀胱炎,膀胱炎
嗯，你这情况是考虑泌尿系统炎症感染，膀胱炎，妇科炎症,膀胱炎,膀胱炎
您好！请问膀胱炎有哪些症状,膀胱炎,膀胱炎
膀胱炎的症状有很多，主要出现尿频，尿泡沫等症状,膀胱炎,膀胱炎
你目前是确诊有膀胱炎还是有什么不适症状？,膀胱炎,膀胱炎
尿血不排除是膀胱炎，也可能是肾盂肾炎,膀胱炎,膀胱炎
男性尿频的话一般是属于泌尿系统方面疾病，比如膀胱炎 结石 尿路感染 前列腺炎等等问题引起的,膀胱炎,膀胱炎
如果这种情况的话，不排除是妇科炎症或者是膀胱炎，以及生育肾虚等问题,膀胱炎,膀胱炎
血尿的话，主要是考虑结石病，前列腺炎，尿道炎，膀胱炎，肾炎等,膀胱炎,膀胱炎
你这个情况多数考虑是泌尿感染 前列腺炎  膀胱炎 尿道炎等情况,膀胱炎,膀胱炎
引起女性出现尿频最常见的原因是尿路感染比如尿道炎以及膀胱炎，由于炎症刺激了尿道以及膀胱从而引起尿频症状的出现。,膀胱炎,膀胱炎
如果排尿多的话 是属于膀胱炎问题,膀胱炎,膀胱炎
女性出现漏尿的情况，多事考虑有泌尿感染，膀胱炎，妇科炎症，肾盂肾炎等方面的问题的,膀胱炎,膀胱炎
尿多的话是属于泌尿系感染导致的    膀胱炎  宫颈  妇科炎症问题导致的,膀胱炎,膀胱炎
女性出现小腹坠胀，尿频，一般是考虑泌尿感染，尿道炎，膀胱炎等方面的问题的,膀胱炎,膀胱炎
膀胱炎 妇科炎症或者尿路感染的情况,膀胱炎,膀胱炎
比如前列腺炎 膀胱炎等炎症引起的,膀胱炎,膀胱炎
比如前列腺炎 膀胱炎等,膀胱炎,膀胱炎
那是有泌尿系统炎症感染，膀胱炎的情况,膀胱炎,膀胱炎
常见的尿道炎 前列腺炎 膀胱炎都有可能引起,膀胱炎,膀胱炎
常见的尿道炎 前列腺炎 膀胱炎 肾 结石都有可能引起、,膀胱炎,膀胱炎
器质性损伤 肾 尿道炎 前列腺炎 膀胱炎  结石,膀胱炎,膀胱炎
常见的有泌尿感染，膀胱炎，结石，前列腺。肾脏等,膀胱炎,膀胱炎
女性常见尿频  阴道炎 尿道炎 膀胱炎 都有可能,膀胱炎,膀胱炎
我也在想是不是尿道炎或者膀胱炎症啊,膀胱炎症,膀胱炎
一般女性出现尿频问题，常见是尿路炎症感染或者膀胱炎问题熬制,膀胱炎,膀胱炎
一般存在尿频.夜尿增多，常见是存在尿道炎症感染或者膀胱炎引起,膀胱炎,膀胱炎
你这个情况多数考虑是前列腺炎 尿道炎 膀胱炎等情况导致的,膀胱炎,膀胱炎
你这个情况不排除是膀胱炎 尿道炎  和一些妇科疾病导致的,膀胱炎,膀胱炎
引起女性出现尿频最常见的原因是尿路感染比如尿道炎以及膀胱炎，由于炎症刺激了尿道以及膀胱从而引起尿频症状的出现,膀胱炎,膀胱炎
最常见的原因是尿路感染比如尿道炎以及膀胱炎，由于炎症刺激了尿道以及膀胱从而引起尿频症状的出现,膀胱炎,膀胱炎
尿道炎 前列腺炎 膀胱炎都有可能,膀胱炎,膀胱炎
一般来说你这种情况主要是前列腺炎和膀胱炎导致的，还有肾病性夜尿增多。多因各种原因造成肾脏损害，使肾功能减退，肾脏不能在白天将体内代谢产物完全排出，需要夜间继续排泄以致夜尿增多,膀胱炎,膀胱炎
常见的尿道炎 前列腺炎 膀胱炎都有可能引起你这样的问题,膀胱炎,膀胱炎
出现你这个情况的话 有几种情况的 一个是尿道炎 一个是膀胱炎 还有就是妇科炎症问题导致的,膀胱炎,膀胱炎
那你这个情况是属于泌尿系感染了  尿道炎或膀胱炎的情况,膀胱炎,膀胱炎
膀胱炎或者尿道炎,膀胱炎,膀胱炎
像是前列腺炎  膀胱炎  都有可能,膀胱炎,膀胱炎
腰腹部本身泌尿系血运神经分布丰富 ，像是膀胱炎  泌尿系统炎症 都会导致腰背腹部的放射性疼痛感,膀胱炎,膀胱炎
膀胱炎什么症状,膀胱炎,膀胱炎
膀胱炎症状和前列腺疾病 尿路感染都是很相似的,膀胱炎,膀胱炎
膀胱炎  尿道炎 妇科炎症 宫颈问题都会导致的,膀胱炎,膀胱炎
咨询今天检查过红细胞和白细胞都在10000，医生说是严重膀胱炎，但今天打针后，观察下小便就没有带血了，这会不会影响肾功能呢,膀胱炎,膀胱炎
他就说是严重膀胱炎,膀胱炎,膀胱炎
请问膀胱炎可以治疗好吗,膀胱炎,膀胱炎
一般男性出现尿液浑浊带尿痛的情况  多数考虑是 泌尿感染 前列腺炎 尿道炎 膀胱炎等情况导致的,膀胱炎,膀胱炎
你的情况的话，主要考虑前列腺炎，尿道炎，膀胱炎等,膀胱炎,膀胱炎
急性膀胱炎跟劳累有关系吗,急性膀胱炎,膀胱炎
你膀胱炎的话，主要是泌尿系统疾病,膀胱炎,膀胱炎
你检查确诊过是急性膀胱炎吗？,急性膀胱炎,膀胱炎
嗯，膀胱炎的话，是可以治疗好的,膀胱炎,膀胱炎
你膀胱炎治疗好了没？,膀胱炎,膀胱炎
嗯，一般男性出现夜尿多的情况多数考虑是 膀胱炎 尿道炎 前列腺炎和前列腺增生肥大等情况导致的,膀胱炎,膀胱炎
急性膀胱炎昨天打了一天点滴后，没有出现尿血了，但小便有点黄，这是正常吗,急性膀胱炎,膀胱炎
急性膀胱炎打了点滴后，没有出现尿血，但小便有点黄，这属于正常吗,急性膀胱炎,膀胱炎
急性膀胱炎一般多长时间可以恢复呢,急性膀胱炎,膀胱炎
检查了很清楚，白细胞和红细胞都是10000，医生说这是严重膀胱炎，但昨天打了点滴后没有出现尿频尿急了，没有出现尿血了,膀胱炎,膀胱炎
一般男性出现夜尿多的情况多数考虑是 膀胱炎 尿道炎 前列腺炎 和前列腺增生肥大 泌尿感染等情况导致的,膀胱炎,膀胱炎
那你这情况第一考虑是尿路感染，膀胱炎，前列腺炎的情况,膀胱炎,膀胱炎
和泌尿感染，膀胱炎都有关的,膀胱炎,膀胱炎
我们尿频的因素有很多，像您刚出现两天，那么是考虑急性期的，常见于泌尿感染，膀胱炎，前列腺等,膀胱炎,膀胱炎
你这是泌尿系统出问题，前列腺炎，膀胱炎，尿道炎等,膀胱炎,膀胱炎
小腹痛的话是属于泌尿系感染 膀胱炎 或者宫颈炎导致的,膀胱炎,膀胱炎
尿道炎 膀胱炎  或者性病淋病非淋的问题,膀胱炎,膀胱炎
小腹痛主要是考虑肠胃  前列腺 膀胱炎等疾病,膀胱炎,膀胱炎
男性出现尿频的话是属于泌尿系感染  前列腺或者膀胱尿道炎的情况导致的,膀胱尿道炎,膀胱炎
导致男性血尿的原因较多，但基本上都是由于泌尿系疾病所致血尿的常见病因主要有：1.泌尿生殖系感染，如前列腺炎、前列腺增生、膀胱炎、尿道炎等;2.泌尿系结石，包括肾、输尿管、膀胱或尿道结石;3.泌尿系损伤或肿瘤,膀胱炎,膀胱炎
比如膀胱炎 前列腺炎 局部溃疡穿孔  囊肿 结节等等,膀胱炎,膀胱炎
正常情况下射精不仅不痛，而且使人感到有一种性快感。你出现这种情况很有可能是由泌尿生殖炎症引起的，比如尿道炎、精囊炎、附睾炎、膀胱炎、前列腺炎等都会导致引起射精疼痛,膀胱炎,膀胱炎
像你这在情况是不排除  泌尿感染 膀胱炎 尿道炎 前列腺炎 淋病  非淋等情况导致的这个情况,膀胱炎,膀胱炎
嗯，一般男性出现尿分叉 尿痛的情况 多数考虑是 泌尿感染 膀胱炎 尿道炎 前列腺炎等情况导致的,膀胱炎,膀胱炎
嗯，这个情况一般是要考虑泌尿系统疾病，要考虑尿道炎，前列腺炎，或膀胱炎导致引起的，,膀胱炎,膀胱炎
一般女性出现尿不尽 尿频的情况多数考虑是 泌尿感染  膀胱炎 尿道炎等情况导致的,膀胱炎,膀胱炎
其次的话考虑是膀胱炎症导致的,膀胱炎症,膀胱炎
如果说小腹部位有不舒服跟膀胱炎症一般都是有关系的,膀胱炎症,膀胱炎
嗯  根据你这个症状初步分析的话 考虑是前列腺 以及膀胱炎 还有就是尿路感染,膀胱炎,膀胱炎
恩 目前情况不排除有复发的可能性，也可能是尿路感染 或者膀胱炎等问题引起的,膀胱炎,膀胱炎
你所怀疑的结石 以及泌尿系炎症比如前列腺炎 膀胱炎 以及肾炎都会有这样的腹痛现象。,膀胱炎,膀胱炎
尿道炎 前列腺炎 膀胱炎 肾 结石 外力伤害都有可能,膀胱炎,膀胱炎
一般这个情况主要考虑是尿道感染症状  比如尿道炎  或者膀胱炎之类,膀胱炎,膀胱炎
一般引起小便带血，比如尿道炎 前列腺炎  膀胱炎等,膀胱炎,膀胱炎
尿道炎 阴道炎 膀胱炎 结石都有可能导致,膀胱炎,膀胱炎
夜尿多的话，主要考虑膀胱炎，肾炎，尿道炎，其他泌尿系统疾病,膀胱炎,膀胱炎
尿道炎，膀胱炎，结石都是会出现的,膀胱炎,膀胱炎
多数考虑是 膀胱炎 尿道炎 泌尿感染等情况导致的,膀胱炎,膀胱炎
一般女性出现 尿频 尿急等情况多数考虑是 膀胱炎 尿道炎 和泌尿感染等情况导致的,膀胱炎,膀胱炎
一般女性出现夜尿多的情况多数考虑是 膀胱炎 尿道炎 和泌尿感染 妇科疾病等情况导致的,膀胱炎,膀胱炎
一般女性出现夜尿多的情况 多数考虑是 泌尿感染 膀胱炎  和尿道炎,膀胱炎,膀胱炎
恩，这种情况，考虑是前列腺炎症，膀胱炎等症状,膀胱炎,膀胱炎
好的 那根据你的主诉是考虑泌尿系统感染疾病 包含了膀胱炎 尿路炎 膀胱括约肌失调,膀胱炎,膀胱炎
我有腺性膀胱炎有7年了，做个一次手术，但是血尿3十总不下去是么回事,腺性膀胱炎,膀胱炎
恩 那时间不短了，男性常见问题一般像膀胱炎 尿路感染 前列腺炎 结石等情况引起,膀胱炎,膀胱炎
常见的肾 结石 膀胱炎 尿道炎都有可能导致,膀胱炎,膀胱炎
比如尿道炎  膀胱炎  前列腺炎等,膀胱炎,膀胱炎
前列腺炎 膀胱炎都有可能出现的,膀胱炎,膀胱炎
那你这个情况就要考虑是一个尿道炎或者膀胱炎,膀胱炎,膀胱炎
像尿道炎，膀胱炎，或是结石都会引起,膀胱炎,膀胱炎
一般18岁就出现尿血和尿痛就要考虑是一个急性的炎症比如尿道炎 膀胱炎等炎症刺激导致的,膀胱炎,膀胱炎
你这个情况考虑是尿道炎或者膀胱炎导致的尿频,膀胱炎,膀胱炎
尿道炎 前列腺炎 膀胱炎 都是会出现这样的症状的,膀胱炎,膀胱炎
尿道炎 前列腺炎 膀胱炎 结石 肾,膀胱炎,膀胱炎
嗯，您的症状是要考虑前列腺炎，或膀胱炎，尿道炎等导致引起的尿频，尿急，,膀胱炎,膀胱炎
多是考虑前列腺炎，膀胱炎或尿道炎引起的，,膀胱炎,膀胱炎
泌尿感染分为，前列腺炎，尿道炎 膀胱炎,膀胱炎,膀胱炎
尿黄考虑是前列腺炎，膀胱炎等问题,膀胱炎,膀胱炎
尿道炎 前列腺炎 膀胱炎 结石都有可能导致的,膀胱炎,膀胱炎
一般男性主要考虑前列腺炎或膀胱炎 女性主要考虑膀胱炎或宫颈炎,膀胱炎,膀胱炎
尿频尿急尿不尽的情况是属于男性的前列腺 膀胱炎 或者尿道炎问题的,前列腺膀胱炎,膀胱炎
恩 泡沫尿一般多是肾盂肾炎等疾病引起，也有像膀胱炎 尿路感染等情况引起,膀胱炎,膀胱炎
一般来说肾病几率要高一些，前列腺炎 膀胱炎等情况也有一定可能性,膀胱炎,膀胱炎
比如前列腺炎 尿道炎 膀胱炎等,膀胱炎,膀胱炎
男性长时间尿频的话一般像慢性尿路感染 膀胱炎 前列腺炎等问题引起的,膀胱炎,膀胱炎
一般来说你这种情况主要是尿道炎和膀胱炎导致的，还有肾病性夜尿增多。多因各种原因造成肾脏损害，使肾功能减退，肾脏不能在白天将体内代谢产物完全排出，需要夜间继续排泄以致夜尿增多,膀胱炎,膀胱炎
别膀胱炎 尿道炎 尿路和膀胱内壁有没有出现损伤,膀胱炎,膀胱炎
这是需要做检查看是尿路炎症感染还是膀胱炎引起的,膀胱炎,膀胱炎
一般男性出现夜尿多 尿频的情况多数考虑是  泌尿感染 膀胱炎 尿道炎 和前列腺增生 肥大等情况导致的,膀胱炎,膀胱炎
多数考虑是 膀胱炎 尿道炎 和前列腺方面存在一定问题导致的,膀胱炎,膀胱炎
"我想咨询""同房后得急性膀胱炎""",急性膀胱炎,膀胱炎
同房后得急性膀胱炎,急性膀胱炎,膀胱炎
是检查确诊急性膀胱炎了吗？,急性膀胱炎,膀胱炎
一般女性性生活后出现急性膀胱炎的话，多数考虑是 自身存在妇科疾病或者男性存在一定问题导致的,急性膀胱炎,膀胱炎
膀胱炎是同房后引起的吗,膀胱炎,膀胱炎
一般男性出现 尿频 尿少 和小腹刺痛的情况 多数考虑是  泌尿感染 膀胱炎 前列腺炎  和尿道炎等情况导致的,膀胱炎,膀胱炎
男性出现尿血多数考虑是 膀胱炎 尿道炎 前列腺炎 等情况导致的,膀胱炎,膀胱炎
嗯，一般男性出现尿急 尿痛 腹部酸疼的情况 多数考虑是 泌尿感染  膀胱炎 尿道炎 前列腺炎等情况导致的,膀胱炎,膀胱炎
