,bz_bio,re_bio
1769,O,O
1770,O,O
1771,O,O
1772,O,O
1773,O,O
1774,O,O
1775,O,O
1776,O,O
1777,O,O
1778,O,O
1779,O,O
1780,O,O
1781,O,O
1782,O,O
1783,O,O
1784,O,O
1785,O,O
1786,O,O
1787,O,O
1788,O,O
1789,O,O
1790,O,O
1791,O,O
1792,O,O
1793,O,O
1794,O,O
1795,O,O
1796,O,O
1797,O,O
1798,O,O
1799,O,O
1800,O,O
1801,B_age,B_age
1802,I_age,I_age
1803,I_age,O
1804,O,O
1805,O,O
1806,B_cause,B_cause
1807,I_cause,I_cause
1808,O,O
1809,O,O
1810,O,O
1811,O,O
1812,O,O
1813,O,O
1814,O,O
1815,O,O
1816,O,O
1817,O,O
1818,B_symptom,B_symptom
1819,I_symptom,I_symptom
1820,I_symptom,I_symptom
1821,O,O
1822,B_symptom,B_symptom
1823,I_symptom,I_symptom
1824,O,O
1825,O,O
1826,O,O
1827,B_cause,B_cause
1828,I_cause,I_cause
1829,O,O
1830,O,O
1831,O,O
1832,O,O
1833,O,O
1834,O,O
1835,O,O
1836,O,O
1837,O,O
1838,O,O
1839,B_age,B_age
1840,I_age,I_age
1841,I_age,O
1842,O,O
1843,O,O
1844,B_frequency,B_datetime
1845,I_frequency,I_datetime
1846,I_frequency,O
1847,I_frequency,O
1848,I_frequency,O
1849,O,O
1850,O,O
1851,B_symptom,B_symptom
1852,I_symptom,I_symptom
1853,I_symptom,I_symptom
1854,I_symptom,I_symptom
1855,I_symptom,I_symptom
1856,I_symptom,I_symptom
1857,I_symptom,I_symptom
1858,O,O
1859,O,O
1860,O,O
1861,O,O
1862,B_address,B_address
1863,I_address,I_address
1864,I_address,I_address
1865,I_address,I_address
1866,I_address,I_address
1867,I_address,I_address
1868,O,O
1869,O,O
1870,O,O
1871,O,O
1872,O,O
1873,O,O
1874,O,O
1875,O,O
1876,O,O
1877,O,O
1878,O,O
1879,O,O
1880,O,O
1881,O,O
1882,O,O
1883,O,O
1884,O,O
1885,O,O
1886,O,O
1887,B_symptom,B_symptom
1888,I_symptom,I_symptom
1889,I_symptom,I_symptom
1890,I_symptom,I_symptom
1891,I_symptom,I_symptom
1892,O,O
1893,O,O
1894,O,O
1895,O,O
1896,O,O
1897,O,O
1898,O,O
1899,O,O
1900,O,O
1901,O,O
1902,O,O
1903,O,O
1904,O,O
1905,B_cause,B_cause
1906,I_cause,I_cause
1907,O,O
1908,O,O
1909,O,O
1910,O,O
1911,O,O
1912,O,O
1913,O,O
1914,O,O
1915,B_pysiology,O
1916,I_pysiology,O
1917,I_pysiology,O
1918,B_symptom,B_symptom
1919,I_symptom,I_symptom
1920,I_symptom,I_symptom
1921,I_symptom,I_symptom
1922,I_symptom,I_symptom
1923,I_symptom,I_symptom
1924,I_symptom,I_symptom
1925,O,O
1926,O,O
1927,O,O
1928,O,O
1929,O,O
1930,O,O
1931,O,O
1932,O,O
1933,O,O
1934,O,O
1935,B_symptom,B_datetime
1936,I_symptom,I_datetime
1937,I_symptom,I_datetime
1938,I_symptom,I_datetime
1939,I_symptom,B_symptom
1940,I_symptom,I_symptom
1941,I_symptom,I_symptom
1942,I_symptom,O
1943,I_symptom,O
1944,O,O
1945,O,O
1946,B_pysiology,B_physiology
1947,I_pysiology,I_physiology
1948,B_symptom,O
1949,I_symptom,O
1950,I_symptom,O
1951,I_symptom,O
1952,I_symptom,B_symptom
1953,I_symptom,I_symptom
1954,I_symptom,I_symptom
1955,O,O
1956,O,O
1957,O,O
1958,O,O
1959,O,O
1960,O,O
1961,O,O
1962,O,O
1963,O,O
1964,O,O
1965,O,O
1966,O,O
1967,O,O
1968,O,O
1969,O,O
1970,B_name,O
1971,O,O
1972,O,O
1973,O,O
1974,O,O
1975,O,O
1976,O,O
1977,O,O
1978,O,O
1979,O,O
1980,O,O
1981,O,O
1982,O,O
1983,O,O
1984,O,O
1985,O,O
1986,O,O
1987,O,O
1988,O,O
1989,O,O
1990,O,O
1991,O,O
1992,O,O
1993,O,O
1994,O,O
1995,O,O
1996,O,O
1997,O,O
1998,O,O
1999,O,O
2000,O,O
2001,O,O
2002,O,O
2003,O,O
2004,O,O
2005,O,O
2006,O,O
2007,O,O
2008,O,O
2009,O,O
2010,O,O
2011,O,O
2012,O,O
2013,O,O
2014,O,O
2015,O,O
2016,O,O
2017,O,O
2018,O,O
2019,O,O
2020,O,O
2021,O,O
2022,O,O
2023,O,O
2024,O,O
2025,O,O
2026,O,O
2027,B_symptom,O
2028,I_symptom,O
2029,I_symptom,O
2030,I_symptom,O
2031,O,O
2032,O,O
2033,O,O
2034,O,O
2035,O,O
2036,O,O
2037,O,O
2038,O,O
2039,O,O
2040,O,O
2041,O,O
2042,O,O
2043,B_symptom,O
2044,I_symptom,O
2045,I_symptom,O
2046,I_symptom,O
2047,I_symptom,B_symptom
2048,I_symptom,I_symptom
2049,I_symptom,I_symptom
2050,O,O
2051,B_symptom,B_symptom
2052,I_symptom,I_symptom
2053,I_symptom,I_symptom
2054,I_symptom,I_symptom
2055,I_symptom,I_symptom
2056,I_symptom,I_symptom
2057,O,O
2058,O,O
2059,O,O
2060,O,O
2061,O,O
2062,O,O
2063,O,O
2064,O,O
2065,O,O
2066,O,O
2067,O,O
2068,O,O
2069,O,O
2070,O,O
2071,O,O
2072,O,O
2073,O,O
2074,B_datetime,O
2075,I_datetime,O
2076,O,O
2077,O,O
2078,B_pysiology,O
2079,I_pysiology,O
2080,I_pysiology,O
2081,O,O
2082,O,O
2083,O,O
2084,O,O
2085,O,O
2086,O,O
2087,O,O
2088,B_symptom,B_symptom
2089,I_symptom,I_symptom
2090,I_symptom,I_symptom
2091,O,O
2092,O,O
2093,O,O
2094,O,O
2095,O,O
2096,O,O
2097,O,O
2098,O,O
2099,O,O
2100,O,O
2101,O,O
2102,O,O
2103,O,O
2104,O,O
2105,O,O
2106,O,O
2107,O,O
2108,O,O
2109,O,O
2110,O,O
2111,O,O
2112,O,O
2113,O,O
2114,O,B_name
2115,O,I_name
2116,O,O
2117,O,O
2118,O,O
2119,O,O
2120,O,O
2121,O,O
2122,O,O
2123,O,O
2124,O,O
2125,O,O
2126,O,O
2127,B_address,B_address
2128,I_address,I_address
2129,O,O
2130,O,O
2131,O,O
2132,O,O
2133,O,O
2134,O,O
2135,O,O
2136,O,O
2137,O,O
2138,O,O
2139,O,O
2140,O,O
2141,O,O
2142,B_symptom,B_symptom
2143,I_symptom,I_symptom
2144,I_symptom,I_symptom
2145,I_symptom,I_symptom
2146,O,O
2147,O,O
2148,O,O
2149,O,O
2150,O,O
2151,O,O
2152,O,O
2153,O,O
2154,O,O
2155,O,O
2156,O,O
2157,O,O
2158,O,O
2159,O,O
2160,B_othertreatment,B_surgery
2161,I_othertreatment,I_surgery
2162,I_othertreatment,I_surgery
2163,I_othertreatment,I_surgery
2164,O,O
2165,O,O
2166,O,O
2167,O,O
2168,O,O
2169,O,O
2170,B_symptom,O
2171,I_symptom,O
2172,I_symptom,O
2173,I_symptom,O
2174,O,O
2175,O,O
2176,O,O
2177,B_symptom,B_symptom
2178,I_symptom,I_symptom
2179,I_symptom,I_symptom
2180,I_symptom,I_symptom
2181,O,O
2182,O,O
2183,O,O
2184,O,O
2185,O,O
2186,O,O
2187,O,O
2188,O,O
2189,O,O
2190,O,O
2191,O,O
2192,O,O
2193,O,O
2194,B_symptom,O
2195,I_symptom,O
2196,O,O
2197,O,O
2198,O,O
2199,O,O
2200,O,O
2201,O,O
2202,O,O
2203,O,O
2204,O,O
2205,O,O
2206,O,O
2207,O,O
2208,O,O
2209,O,O
2210,O,O
2211,O,O
2212,O,O
2213,O,O
2214,O,O
2215,O,O
2216,O,O
2217,O,O
2218,O,O
2219,O,O
2220,O,O
2221,O,O
2222,O,O
2223,B_pysiology,O
2224,I_pysiology,O
2225,I_pysiology,O
2226,O,O
2227,O,O
2228,O,O
2229,O,O
2230,O,O
2231,O,O
2232,O,O
2233,B_datetime,B_datetime
2234,I_datetime,I_datetime
2235,I_datetime,I_datetime
2236,I_datetime,I_datetime
2237,O,O
2238,O,O
2239,O,O
2240,B_pysiology,O
2241,I_pysiology,O
2242,O,O
2243,O,O
2244,O,O
2245,O,O
2246,O,O
2247,O,O
2248,O,O
2249,O,O
2250,B_datetime,B_datetime
2251,I_datetime,I_datetime
2252,O,O
2253,O,O
2254,O,O
2255,O,O
2256,B_symptom,B_item
2257,I_symptom,I_item
2258,O,O
2259,O,O
2260,O,O
2261,O,O
2262,O,O
2263,O,O
2264,O,O
2265,O,O
2266,O,O
2267,O,O
2268,O,O
2269,O,O
2270,O,O
2271,O,O
2272,O,O
2273,O,O
2274,O,O
2275,O,O
2276,O,O
2277,B_surgery,B_surgery
2278,I_surgery,I_surgery
2279,I_surgery,I_surgery
2280,I_surgery,I_surgery
2281,O,O
2282,O,O
2283,O,O
2284,O,O
2285,O,O
2286,O,O
2287,O,O
2288,O,O
2289,O,O
2290,O,O
2291,O,O
2292,O,O
2293,O,O
2294,O,O
2295,O,O
2296,O,O
2297,O,O
2298,O,O
2299,O,O
2300,O,O
2301,O,O
2302,O,O
2303,O,O
2304,O,O
2305,O,O
2306,O,O
2307,O,O
2308,B_item,B_item
2309,I_item,I_item
2310,I_item,I_item
2311,I_item,I_item
2312,B_othertreatment,O
2313,I_othertreatment,O
2314,I_othertreatment,O
2315,I_othertreatment,O
2316,O,O
2317,O,O
2318,O,O
2319,O,O
2320,O,O
2321,O,O
2322,O,O
2323,O,O
2324,B_fluid,B_symptom
2325,I_fluid,I_symptom
2326,I_fluid,I_symptom
2327,I_fluid,I_symptom
2328,I_fluid,I_symptom
2329,O,O
2330,O,O
2331,O,O
2332,B_datetime,B_datetime
2333,I_datetime,I_datetime
2334,I_datetime,I_datetime
2335,I_datetime,I_datetime
2336,O,O
2337,O,O
2338,O,O
2339,O,O
2340,B_item,B_item
2341,I_item,I_item
2342,O,O
2343,O,O
2344,O,O
2345,B_pysiology,O
2346,I_pysiology,O
2347,I_pysiology,O
2348,O,O
2349,O,O
2350,O,O
2351,O,O
2352,O,O
2353,O,O
2354,O,O
2355,O,O
2356,O,O
2357,O,O
2358,O,O
2359,O,O
2360,O,O
2361,O,O
2362,B_part,B_part
2363,I_part,I_part
2364,O,O
2365,O,O
2366,O,O
2367,O,O
2368,O,O
2369,O,O
2370,O,O
2371,O,O
2372,O,O
2373,O,O
2374,O,O
2375,O,O
2376,O,O
2377,O,O
2378,O,O
2379,O,O
2380,O,O
2381,B_datetime,B_datetime
2382,I_datetime,I_datetime
2383,I_datetime,I_datetime
2384,O,O
2385,O,O
2386,O,O
2387,O,O
2388,O,O
2389,O,O
2390,O,O
2391,O,O
2392,O,O
2393,O,O
2394,O,O
2395,O,O
2396,O,O
2397,O,O
2398,O,O
2399,O,O
2400,O,O
2401,O,O
2402,O,O
2403,O,O
2404,O,O
2405,O,O
2406,O,O
2407,O,O
2408,O,O
2409,O,O
2410,O,O
2411,B_cause,O
2412,I_cause,O
2413,I_cause,O
2414,I_cause,O
2415,O,O
2416,O,O
2417,O,O
2418,B_pysiology,O
2419,I_pysiology,O
2420,I_pysiology,O
2421,O,O
2422,O,O
2423,O,O
2424,B_datetime,O
2425,I_datetime,O
2426,I_datetime,O
2427,B_datetime,B_datetime
2428,I_datetime,I_datetime
2429,I_datetime,I_datetime
2430,O,O
2431,O,B_symptom
2432,O,I_symptom
2433,O,I_symptom
2434,B_symptom,I_symptom
2435,I_symptom,I_symptom
2436,I_symptom,I_symptom
2437,I_symptom,I_symptom
2438,I_symptom,I_symptom
2439,O,O
2440,O,O
2441,O,O
2442,O,O
2443,O,O
2444,O,O
2445,O,O
2446,O,O
2447,O,O
2448,B_datetime,O
2449,I_datetime,O
2450,O,O
2451,O,O
2452,O,O
2453,O,O
2454,B_pysiology,O
2455,I_pysiology,O
2456,I_pysiology,O
2457,O,O
2458,O,O
2459,O,O
2460,B_pysiology,O
2461,I_pysiology,O
2462,O,O
2463,O,O
2464,O,O
2465,O,O
2466,O,O
2467,O,O
2468,O,O
2469,B_normsymptom,B_part
2470,I_normsymptom,O
2471,I_normsymptom,O
2472,I_normsymptom,O
2473,I_normsymptom,O
2474,I_normsymptom,O
2475,I_normsymptom,O
2476,O,O
2477,O,O
2478,O,O
2479,O,O
2480,O,O
2481,O,O
2482,O,O
2483,B_symptom,B_symptom
2484,I_symptom,I_symptom
2485,I_symptom,I_symptom
2486,I_symptom,I_symptom
2487,O,I_symptom
2488,O,O
2489,O,O
2490,O,O
2491,B_pysiology,B_physiology
2492,I_pysiology,I_physiology
2493,I_pysiology,I_physiology
2494,I_pysiology,I_physiology
2495,O,O
2496,O,O
2497,O,O
2498,B_symptom,B_part
2499,I_symptom,I_part
2500,I_symptom,O
2501,I_symptom,B_symptom
2502,I_symptom,I_symptom
2503,O,O
2504,O,O
2505,O,O
2506,O,O
2507,O,O
2508,O,O
2509,O,O
2510,O,O
2511,O,O
2512,O,O
2513,O,O
2514,O,O
2515,O,O
2516,O,O
2517,O,O
2518,O,O
2519,O,O
2520,O,O
2521,O,O
2522,O,O
2523,O,O
2524,O,O
2525,O,O
2526,O,O
2527,O,O
2528,O,O
2529,O,O
2530,B_surgery,B_surgery
2531,I_surgery,I_surgery
2532,I_surgery,I_surgery
2533,I_surgery,I_surgery
2534,O,O
2535,B_symptom,B_item
2536,I_symptom,I_item
2537,I_symptom,I_item
2538,I_symptom,I_item
2539,O,O
2540,O,O
2541,O,O
2542,O,O
2543,O,O
2544,O,O
2545,O,O
2546,O,O
2547,O,O
2548,O,O
2549,O,O
2550,B_pysiology,O
2551,I_pysiology,O
2552,O,O
2553,O,O
2554,O,O
2555,O,O
2556,O,O
2557,O,O
2558,O,O
2559,O,O
2560,O,O
2561,O,O
2562,O,O
2563,O,O
2564,O,O
2565,O,O
2566,O,O
2567,O,O
2568,O,O
2569,O,O
2570,O,O
2571,O,O
2572,O,O
2573,O,O
2574,O,O
2575,O,O
2576,O,O
2577,O,O
2578,O,O
2579,B_item,B_item
2580,I_item,I_item
2581,I_item,I_item
2582,O,O
2583,O,O
2584,O,O
2585,O,O
2586,B_pysiology,O
2587,I_pysiology,O
2588,O,O
2589,O,O
2590,O,O
2591,O,O
2592,O,O
2593,O,O
2594,O,O
2595,B_check,O
2596,I_check,O
2597,B_check,O
2598,I_check,O
2599,O,O
2600,O,O
2601,O,O
2602,O,O
2603,O,O
2604,O,O
2605,O,O
2606,O,O
2607,B_item,B_item
2608,I_item,I_item
2609,I_item,I_item
2610,I_item,I_item
2611,O,O
2612,O,O
2613,B_symptom,O
2614,I_symptom,O
2615,I_symptom,O
2616,I_symptom,O
2617,I_symptom,O
2618,I_symptom,O
2619,O,O
2620,B_surgery,O
2621,I_surgery,O
2622,I_surgery,O
2623,O,O
2624,O,O
2625,O,O
2626,O,O
2627,O,O
2628,O,O
2629,O,O
2630,B_symptom,B_virus
2631,I_symptom,I_virus
2632,O,B_frequency
2633,O,I_frequency
2634,O,I_frequency
2635,O,O
2636,B_datetime,O
2637,I_datetime,O
2638,I_datetime,B_datetime
2639,I_datetime,I_datetime
2640,I_datetime,I_datetime
2641,I_datetime,O
2642,B_cause,B_cause
2643,I_cause,I_cause
2644,O,O
2645,O,O
2646,B_frequency,B_frequency
2647,I_frequency,I_frequency
2648,I_frequency,I_frequency
2649,I_frequency,I_frequency
2650,O,O
2651,B_check,O
2652,I_check,O
2653,I_check,O
2654,I_check,O
2655,I_check,O
2656,O,O
2657,O,O
2658,O,O
2659,O,O
2660,O,O
2661,B_item,B_medicine
2662,I_item,I_medicine
2663,I_item,I_medicine
2664,O,O
2665,O,O
2666,O,O
2667,O,O
2668,O,O
2669,O,O
2670,O,O
2671,O,O
2672,O,O
2673,O,O
2674,O,O
2675,O,O
2676,O,O
2677,O,O
2678,O,O
2679,O,O
2680,O,O
2681,O,O
2682,O,O
2683,O,O
2684,O,O
2685,O,O
2686,O,O
2687,O,O
2688,O,O
2689,O,O
2690,O,O
2691,O,O
2692,O,O
2693,B_route,O
2694,I_route,O
2695,I_route,O
2696,I_route,O
2697,I_route,O
2698,O,O
2699,O,O
2700,O,O
2701,O,O
2702,O,O
2703,O,O
2704,O,O
2705,O,O
2706,B_surgery,B_surgery
2707,I_surgery,I_surgery
2708,I_surgery,I_surgery
2709,I_surgery,I_surgery
2710,I_surgery,I_surgery
2711,I_surgery,I_surgery
2712,O,O
2713,O,O
2714,O,O
2715,O,O
2716,B_item,B_item
2717,I_item,I_item
2718,O,O
2719,B_symptom,B_symptom
2720,I_symptom,I_symptom
2721,I_symptom,I_symptom
2722,I_symptom,I_symptom
2723,I_symptom,I_symptom
2724,B_symptom,B_part
2725,I_symptom,I_part
2726,I_symptom,O
2727,I_symptom,O
2728,O,O
2729,O,O
2730,O,O
2731,O,O
2732,O,O
2733,O,O
2734,O,O
2735,O,O
2736,B_datetime,B_datetime
2737,I_datetime,I_datetime
2738,I_datetime,I_datetime
2739,O,O
2740,O,O
2741,O,O
2742,O,O
2743,O,O
2744,O,O
2745,O,O
2746,O,O
2747,O,O
2748,O,O
2749,O,O
2750,O,O
2751,O,O
2752,O,O
2753,O,O
2754,O,O
2755,O,O
2756,O,O
2757,O,O
2758,O,O
2759,O,O
2760,O,O
2761,O,O
2762,O,O
2763,O,O
2764,O,O
2765,O,O
2766,O,O
2767,O,O
2768,O,O
2769,O,O
2770,O,O
2771,O,O
2772,O,O
2773,O,O
2774,O,O
2775,O,O
2776,O,O
2777,O,O
2778,O,O
2779,O,O
2780,O,O
2781,O,O
2782,O,O
2783,O,O
2784,O,O
2785,O,O
2786,O,O
2787,O,O
2788,O,O
2789,O,O
2790,O,O
2791,O,O
2792,O,O
2793,O,O
2794,O,O
2795,O,O
2796,O,O
2797,O,O
2798,O,O
2799,O,O
2800,O,O
2801,O,O
2802,O,O
2803,O,O
2804,O,O
2805,O,O
2806,O,O
2807,O,O
2808,O,O
2809,O,O
2810,O,O
2811,O,O
2812,O,O
2813,O,O
2814,O,O
2815,O,O
2816,O,O
2817,O,O
2818,O,O
2819,O,O
2820,O,O
2821,O,O
2822,O,O
2823,O,O
2824,O,O
2825,O,O
2826,O,O
2827,O,O
2828,O,O
2829,O,O
2830,B_qq,O
2831,I_qq,O
2832,I_qq,O
2833,I_qq,O
2834,I_qq,O
2835,I_qq,O
2836,I_qq,O
2837,I_qq,O
2838,I_qq,O
2839,I_qq,O
2840,O,O
2841,O,O
2842,O,O
2843,O,O
2844,O,O
2845,O,O
2846,O,O
2847,B_wechat,O
2848,I_wechat,O
2849,I_wechat,O
2850,I_wechat,O
2851,I_wechat,B_wechat
2852,I_wechat,I_wechat
2853,I_wechat,I_wechat
2854,I_wechat,I_wechat
2855,I_wechat,I_wechat
2856,I_wechat,I_wechat
2857,I_wechat,I_wechat
2858,O,O
2859,O,O
2860,O,O
2861,O,O
2862,O,O
2863,O,O
2864,O,O
2865,O,O
2866,O,O
2867,O,O
2868,O,O
2869,O,O
2870,O,O
2871,O,O
2872,O,O
2873,O,O
2874,O,O
2875,O,O
2876,O,O
2877,O,O
2878,B_symptom,B_symptom
2879,I_symptom,I_symptom
2880,I_symptom,I_symptom
2881,I_symptom,I_symptom
2882,O,O
2883,O,O
2884,B_symptom,B_symptom
2885,I_symptom,I_symptom
2886,I_symptom,I_symptom
2887,I_symptom,I_symptom
2888,O,O
2889,O,O
2890,O,O
2891,B_surgery,B_surgery
2892,I_surgery,I_surgery
2893,I_surgery,I_surgery
2894,I_surgery,I_surgery
2895,O,O
2896,O,O
2897,O,O
2898,O,O
2899,O,O
2900,O,O
2901,O,O
2902,O,O
2903,O,O
2904,O,O
2905,O,O
2906,O,O
2907,O,O
2908,O,O
2909,O,O
2910,O,O
2911,O,O
2912,O,O
2913,B_emotion,O
2914,I_emotion,O
2915,B_symptom,B_symptom
2916,I_symptom,I_symptom
2917,I_symptom,I_symptom
2918,I_symptom,I_symptom
2919,I_symptom,I_symptom
2920,B_emotion,O
2921,I_emotion,O
2922,O,O
2923,O,O
2924,O,O
2925,B_pysiology,O
2926,I_pysiology,O
2927,O,O
2928,O,O
2929,O,O
2930,O,O
2931,O,O
2932,B_frequency,B_frequency
2933,I_frequency,I_frequency
2934,I_frequency,I_frequency
2935,I_frequency,I_frequency
2936,I_frequency,I_frequency
2937,I_frequency,I_frequency
2938,O,O
2939,O,O
2940,O,O
2941,O,O
2942,O,O
2943,B_age,B_age
2944,I_age,I_age
2945,I_age,O
2946,O,O
2947,O,O
2948,O,O
2949,O,O
2950,O,O
2951,B_part,B_part
2952,I_part,I_part
2953,B_part,B_part
2954,I_part,I_part
2955,O,O
2956,B_symptom,O
2957,I_symptom,O
2958,I_symptom,B_symptom
2959,I_symptom,I_symptom
2960,I_symptom,I_symptom
2961,O,O
2962,O,O
2963,O,O
2964,O,O
2965,O,O
2966,O,O
2967,O,O
2968,O,O
2969,O,O
2970,O,O
2971,O,O
2972,O,O
2973,O,O
2974,B_normsymptom,O
2975,I_normsymptom,O
2976,I_normsymptom,B_symptom
2977,I_normsymptom,I_symptom
2978,I_normsymptom,B_symptom
2979,I_normsymptom,I_symptom
2980,I_normsymptom,B_symptom
2981,I_normsymptom,I_symptom
2982,O,O
2983,O,O
2984,O,O
2985,O,O
2986,O,O
2987,B_symptom,B_item
2988,I_symptom,I_item
2989,O,O
2990,O,O
2991,O,O
2992,B_symptom,B_symptom
2993,I_symptom,I_symptom
2994,I_symptom,I_symptom
2995,I_symptom,I_symptom
2996,I_symptom,I_symptom
2997,O,O
2998,B_symptom,B_symptom
2999,I_symptom,I_symptom
3000,I_symptom,I_symptom
3001,I_symptom,I_symptom
3002,O,O
3003,O,O
3004,O,O
3005,O,O
3006,O,O
3007,B_symptom,O
3008,I_symptom,O
3009,I_symptom,O
3010,I_symptom,O
3011,O,O
3012,O,O
3013,O,O
3014,O,O
3015,O,O
3016,O,O
3017,O,O
3018,B_pysiology,O
3019,I_pysiology,O
3020,I_pysiology,O
3021,O,O
3022,B_symptom,B_symptom
3023,I_symptom,I_symptom
3024,I_symptom,O
3025,I_symptom,O
3026,I_symptom,O
3027,O,O
3028,O,O
3029,O,O
3030,O,O
3031,O,O
3032,O,O
3033,O,O
3034,O,O
3035,O,O
3036,B_frequency,B_frequency
3037,I_frequency,I_frequency
3038,I_frequency,I_frequency
3039,I_frequency,I_frequency
3040,I_frequency,I_frequency
3041,I_frequency,I_frequency
3042,O,O
3043,O,O
3044,O,O
3045,O,O
3046,O,O
3047,B_datetime,B_datetime
3048,I_datetime,I_datetime
3049,I_datetime,I_datetime
3050,O,O
3051,B_frequency,O
3052,I_frequency,O
3053,O,O
3054,O,O
3055,O,O
3056,O,O
3057,O,O
3058,O,O
3059,O,O
3060,O,O
3061,O,O
3062,O,O
3063,O,O
3064,O,O
3065,O,O
3066,O,O
3067,O,O
3068,O,O
3069,O,O
3070,O,O
3071,O,O
3072,O,O
3073,O,O
3074,O,O
3075,B_cause,B_cause
3076,I_cause,I_cause
3077,O,O
3078,O,O
3079,O,O
3080,O,O
3081,O,O
3082,O,O
3083,O,O
3084,O,O
3085,O,O
3086,O,O
3087,O,O
3088,O,O
3089,O,O
3090,O,O
3091,O,O
3092,O,O
3093,O,O
3094,O,O
3095,O,O
3096,O,O
3097,O,O
3098,O,O
3099,O,O
3100,O,O
3101,O,O
3102,O,O
3103,O,O
3104,O,O
3105,O,O
3106,O,O
3107,O,O
3108,O,O
3109,O,O
3110,O,O
3111,O,O
3112,O,O
3113,O,O
3114,O,O
3115,O,O
3116,O,O
3117,O,O
3118,O,O
3119,B_part,B_part
3120,I_part,I_part
3121,I_part,I_part
3122,O,O
3123,O,O
3124,O,B_symptom
3125,O,I_symptom
3126,O,O
3127,O,O
3128,O,O
3129,O,O
3130,O,O
3131,O,O
3132,O,O
3133,O,O
3134,O,O
3135,O,O
3136,O,O
3137,O,O
3138,O,O
3139,O,O
3140,O,O
3141,B_symptom,O
3142,I_symptom,O
3143,I_symptom,B_symptom
3144,I_symptom,I_symptom
3145,I_symptom,I_symptom
3146,O,O
3147,O,O
3148,O,O
3149,O,O
3150,O,O
3151,B_item,B_item
3152,I_item,I_item
3153,O,O
3154,B_age,B_age
3155,I_age,I_age
3156,O,O
3157,O,O
3158,O,O
3159,O,O
3160,O,O
3161,O,O
3162,O,O
3163,O,O
3164,O,O
3165,O,O
3166,O,O
3167,O,O
3168,O,O
3169,B_emotion,O
3170,I_emotion,O
3171,I_emotion,O
3172,I_emotion,O
3173,O,O
3174,O,O
3175,O,O
3176,O,O
3177,O,O
3178,O,O
3179,B_item,B_item
3180,I_item,I_item
3181,I_item,I_item
3182,I_item,I_item
3183,O,O
3184,O,O
3185,O,O
3186,O,O
3187,O,O
3188,O,O
3189,O,O
3190,O,O
3191,O,O
3192,O,O
3193,O,O
3194,O,O
3195,O,O
3196,O,O
3197,O,O
3198,O,O
3199,O,O
3200,O,O
3201,O,O
3202,O,O
3203,O,O
3204,O,O
3205,O,O
3206,O,O
3207,B_symptom,B_symptom
3208,I_symptom,I_symptom
3209,I_symptom,I_symptom
3210,I_symptom,I_symptom
3211,I_symptom,I_symptom
3212,I_symptom,I_symptom
3213,I_symptom,I_symptom
3214,O,O
3215,O,O
3216,O,O
3217,O,O
3218,B_symptom,O
3219,I_symptom,O
3220,I_symptom,O
3221,I_symptom,O
3222,I_symptom,O
3223,I_symptom,O
3224,I_symptom,B_fluid
3225,O,O
3226,O,O
3227,O,O
3228,O,O
3229,O,O
3230,O,O
3231,O,O
3232,O,O
3233,B_pysiology,B_physiology
3234,I_pysiology,I_physiology
3235,O,O
3236,O,O
3237,O,O
3238,O,O
3239,O,O
3240,O,O
3241,O,O
3242,O,O
3243,O,O
3244,O,O
3245,O,O
3246,O,O
3247,B_cause,B_cause
3248,I_cause,I_cause
3249,O,O
3250,O,O
3251,O,O
3252,O,O
3253,O,O
3254,O,O
3255,O,O
3256,O,O
3257,B_emotion,O
3258,I_emotion,O
3259,B_part,B_part
3260,I_part,I_part
3261,O,O
3262,O,O
3263,O,O
3264,O,O
3265,O,O
3266,O,O
3267,O,O
3268,O,O
3269,B_datetime,B_datetime
3270,I_datetime,I_datetime
3271,I_datetime,I_datetime
3272,O,I_datetime
3273,O,I_datetime
3274,O,O
3275,O,O
3276,O,O
3277,O,O
3278,O,O
3279,O,O
3280,O,O
3281,O,O
3282,O,O
3283,O,O
3284,O,O
3285,O,O
3286,O,O
3287,O,O
3288,O,O
3289,O,O
3290,O,O
3291,O,O
3292,O,O
3293,O,O
3294,O,O
3295,O,O
3296,O,O
3297,O,O
3298,O,O
3299,O,O
3300,O,O
3301,O,O
3302,O,O
3303,O,O
3304,O,O
3305,O,O
3306,O,O
3307,O,O
3308,O,O
3309,O,O
3310,O,O
3311,O,O
3312,O,O
3313,O,O
3314,O,O
3315,O,O
3316,O,O
3317,O,O
3318,O,O
3319,O,O
3320,O,O
3321,O,O
3322,O,O
3323,B_symptom,B_symptom
3324,I_symptom,I_symptom
3325,O,O
3326,O,O
3327,O,O
3328,O,O
3329,B_cause,B_cause
3330,I_cause,I_cause
3331,O,O
3332,O,O
3333,O,O
3334,O,O
3335,O,O
3336,O,O
3337,O,O
3338,O,O
3339,O,O
3340,O,O
3341,O,O
3342,O,O
3343,O,O
3344,O,O
3345,B_doctor,O
3346,I_doctor,O
3347,I_doctor,O
3348,O,O
3349,O,O
3350,O,O
3351,O,O
3352,O,O
3353,O,O
3354,O,O
3355,O,O
3356,O,O
3357,O,O
3358,O,O
3359,O,O
3360,O,O
3361,O,O
3362,O,O
3363,O,O
3364,O,O
3365,O,O
3366,O,O
3367,O,O
3368,O,O
3369,O,O
3370,O,O
3371,O,O
3372,O,O
3373,O,O
3374,O,O
3375,O,O
3376,O,O
3377,O,O
