,word,bz_bio,re_bio
1363,龟,B_symptom,B_symptom
1364,头,I_symptom,I_symptom
1365,发,I_symptom,I_symptom
1366,白,I_symptom,I_symptom
1367,没,B_symptom,I_symptom
1368,有,I_symptom,I_symptom
1369,血,I_symptom,I_symptom
1370,色,I_symptom,I_symptom
1371,您,O,O
1372,是,O,O
1373,那,O,O
1374,个,O,O
1375,地,O,O
1376,区,O,O
1377,的,O,O
1378,？,O,O
1379,没,B_normsymptom,O
1380,有,I_normsymptom,O
1381,剥,I_normsymptom,B_sickness
1382,皮,I_normsymptom,I_sickness
1383,过,I_normsymptom,I_sickness
1384,长,I_normsymptom,I_sickness
1385,所,O,O
1386,以,O,O
1387,你,O,O
1388,帮,O,O
1389,帮,O,O
1390,我,O,O
1391,好,O,O
1392,不,O,O
1393,好,O,O
1394,药,O,O
1395,店,O,O
1396,有,O,O
1397,卖,O,O
1398,打,B_medicine,B_medicine
1399,胎,I_medicine,I_medicine
1400,药,I_medicine,I_medicine
1401,吗,O,O
1402,早,B_sickness,B_sickness
1403,泄,I_sickness,I_sickness
1404,还,O,O
1405,有,O,O
1406,其,O,O
1407,他,O,O
1408,的,O,O
1409,症,O,O
1410,状,O,O
1411,吗,O,O
1412,？,O,O
1413,医,O,O
1414,生,O,O
1415,，,O,O
1416,我,O,O
1417,敏,B_symptom,B_symptom
1418,感,I_symptom,I_symptom
1419,度,I_symptom,I_symptom
1420,高,I_symptom,I_symptom
1421,是,O,O
1422,怎,O,O
1423,么,O,O
1424,了,O,O
1425,我,O,O
1426,浓,B_symptom,B_symptom
1427,水,I_symptom,I_symptom
1428,给,O,O
1429,您,O,O
1430,说,O,O
1431,下,O,O
1432,我,O,O
1433,的,O,O
1434,情,O,O
1435,况,O,O
1436,吗,O,O
1437,前,B_sickness,B_part
1438,列,I_sickness,I_part
1439,腺,I_sickness,I_part
1440,是,O,O
1441,医,O,O
1442,院,O,O
1443,的,O,O
1444,重,O,O
1445,，,O,O
1446,点,O,O
1447,科,O,O
1448,室,O,O
1449,，,O,O
1450,每,O,O
1451,天,O,O
1452,都,O,O
1453,是,O,O
1454,在,O,O
1455,接,O,O
1456,诊,O,O
1457,的,O,O
1458,，,O,O
1459,很,O,O
1460,常,O,O
1461,见,O,O
1462,了,O,O
1463,您,O,O
1464,好,O,O
1465,，,O,O
1466,有,O,O
1467,什,O,O
1468,么,O,O
1469,可,O,O
1470,以,O,O
1471,帮,O,O
1472,助,O,O
1473,您,O,O
1474,的,O,O
1475,！,O,O
1476,身,O,O
1477,体,O,O
1478,接,O,O
1479,触,O,O
1480,身,O,O
1481,体,O,O
1482,，,O,O
1483,摩,O,O
1484,擦,O,O
1485,的,O,O
1486,需,O,O
1487,要,O,O
1488,，,O,O
1489,还,O,O
1490,是,O,O
1491,激,O,O
1492,情,O,O
1493,的,O,O
1494,想,O,O
1495,要,O,O
1496,呢,O,O
1497,？,O,O
1498,不,O,O
1499,知,O,O
1500,道,O,O
1501,是,O,O
1502,什,O,O
1503,么,O,O
1504,原,O,O
1505,因,O,O
1506,女,O,O
1507,确,O,O
1508,诊,O,O
1509,为,O,O
1510,什,O,O
1511,么,O,O
1512,会,O,O
1513,排,B_symptom,B_symptom
1514,卵,I_symptom,I_symptom
1515,期,I_symptom,I_symptom
1516,出,I_symptom,I_symptom
1517,血,I_symptom,I_symptom
1518,呢,O,O
1519,？,O,O
1520,以,O,O
1521,前,O,O
1522,也,O,O
1523,出,O,O
1524,现,O,O
1525,过,O,O
1526,一,B_frequency,O
1527,次,I_frequency,O
1528,内,B_symptom,B_symptom
1529,部,I_symptom,I_symptom
1530,有,I_symptom,I_symptom
1531,脓,I_symptom,I_symptom
1532,是,O,O
1533,的,O,O
1534,吃,B_othertreatment,B_othertreatment
1535,药,I_othertreatment,I_othertreatment
1536,需,O,O
1537,要,O,O
1538,多,O,O
1539,少,O,O
1540,钱,O,O
1541,？,O,O
1542,两,B_frequency,B_datetime
1543,天,I_frequency,I_datetime
1544,一,I_frequency,O
1545,次,I_frequency,O
1546,，,O,O
1547,差,O,O
1548,不,O,O
1549,多,O,O
1550,我,O,O
1551,最,O,O
1552,近,O,O
1553,和,O,O
1554,我,O,O
1555,老,O,O
1556,婆,O,O
1557,在,O,O
1558,一,O,O
1559,起,O,O
1560,的,O,O
1561,时,O,O
1562,候,O,O
1563,。,O,O
1564,阳,B_part,B_symptom
1565,茎,I_part,I_symptom
1566,下,O,O
1567,面,O,O
1568,有,B_symptom,B_symptom
1569,些,I_symptom,I_symptom
1570,疼,I_symptom,I_symptom
1571,痛,I_symptom,I_symptom
1572,是,O,O
1573,怎,O,O
1574,么,O,O
1575,回,O,O
1576,事,O,O
1577,？,O,O
1578,最,O,O
1579,近,O,O
1580,刚,O,O
1581,感,O,O
1582,觉,O,O
1583,有,O,O
1584,。,O,O
1585,也,O,O
1586,不,B_normsymptom,O
1587,红,I_normsymptom,O
1588,肿,I_normsymptom,O
1589,。,O,O
1590,那,O,O
1591,是,O,O
1592,需,O,O
1593,要,O,O
1594,吃,B_othertreatment,B_othertreatment
1595,药,I_othertreatment,I_othertreatment
1596,还,O,O
1597,是,O,O
1598,清,O,O
1599,空,O,O
1600,呢,O,O
1601,？,O,O
1602,你,O,O
1603,到,O,O
1604,医,O,O
1605,院,O,O
1606,看,O,O
1607,看,O,O
1608,再,O,O
1609,说,O,O
1610,吧,O,O
1611,这,O,O
1612,个,O,O
1613,看,O,O
1614,看,O,O
1615,要,O,O
1616,多,O,O
1617,少,O,O
1618,钱,O,O
1619,细,O,B_check
1620,菌,O,I_check
1621,培,O,I_check
1622,养,O,I_check
1623,请,O,O
1624,问,O,O
1625,大,O,O
1626,夫,O,O
1627,这,O,O
1628,种,O,O
1629,情,O,O
1630,况,O,O
1631,好,O,O
1632,治,O,O
1633,疗,O,O
1634,吗,O,O
1635,年,O,O
1636,轻,O,O
1637,2,B_age,O
1638,5,I_age,O
1639,岁,I_age,O
1640,现,O,O
1641,在,O,O
1642,那,O,O
1643,么,O,O
1644,热,O,O
1645,可,O,O
1646,他,O,O
1647,不,O,O
1648,怕,O,O
1649,热,O,O
1650,，,O,O
1651,不,O,O
1652,吹,O,O
1653,电,O,O
1654,扇,O,O
1655,和,O,O
1656,空,O,O
1657,调,O,O
1658,什,O,O
1659,么,O,O
1660,原,O,O
1661,因,O,O
1662,2,B_datetime,B_datetime
1663,2,I_datetime,I_datetime
1664,号,I_datetime,I_datetime
1665,同,B_physiology,B_physiology
1666,房,I_physiology,I_physiology
1667,了,O,O
1668,能,O,O
1669,抹,O,O
1670,点,O,O
1671,什,O,O
1672,么,O,O
1673,药,O,O
1674,吗,O,O
1675,这,O,O
1676,个,O,O
1677,就,O,O
1678,得,O,O
1679,做,O,O
1680,个,O,O
1681,进,O,O
1682,一,O,O
1683,步,O,O
1684,检,O,O
1685,查,O,O
1686,确,O,O
1687,定,O,O
1688,了,O,O
1689,没,O,O
1690,那,O,O
1691,么,O,O
1692,甚,O,O
1693,对,O,O
1694,于,O,O
1695,男,O,O
1696,性,O,O
1697,疾,O,O
1698,病,O,O
1699,，,O,O
1700,药,O,O
1701,物,O,O
1702,只,O,O
1703,能,O,O
1704,是,O,O
1705,缓,O,O
1706,解,O,O
1707,作,O,O
1708,用,O,O
1709,，,O,O
1710,甚,O,O
1711,至,O,O
1712,有,O,O
1713,些,O,O
1714,方,O,O
1715,面,O,O
1716,口,O,O
1717,服,O,O
1718,用,O,O
1719,药,O,O
1720,是,O,O
1721,完,O,O
1722,全,O,O
1723,不,O,O
1724,能,O,O
1725,缓,O,O
1726,解,O,O
1727,的,O,O
1728,，,O,O
1729,口,O,O
1730,服,O,O
1731,药,O,O
1732,本,O,O
1733,身,O,O
1734,通,O,O
1735,过,O,O
1736,胃,B_part,B_part
1737,肠,B_part,I_part
1738,吸,O,O
1739,收,O,O
1740,，,O,O
1741,真,O,O
1742,正,O,O
1743,能,O,O
1744,达,O,O
1745,到,O,O
1746,男,O,O
1747,性,O,O
1748,疾,O,O
1749,病,O,O
1750,病,O,O
1751,灶,O,O
1752,的,O,O
1753,药,O,O
1754,物,O,O
1755,成,O,O
1756,分,O,O
1757,，,O,O
1758,您,O,O
1759,自,O,O
1760,己,O,O
1761,可,O,O
1762,以,O,O
1763,想,O,O
1764,象,O,O
1765,一,O,O
1766,下,O,O
1767,，,O,O
1768,会,O,O
1769,有,O,O
1770,多,O,O
1771,少,O,O
1772,呢,O,O
1773,?,O,O
1774,还,O,O
1775,在,O,O
1776,吗,O,O
1777,差,O,O
1778,不,O,O
1779,多,O,O
1780,就,O,O
1781,是,O,O
1782,那,O,O
1783,样,O,O
1784,，,O,O
1785,请,O,O
1786,问,O,O
1787,可,O,O
1788,以,O,O
1789,买,O,O
1790,什,O,O
1791,么,O,O
1792,药,O,O
1793,没,O,O
1794,多,O,O
1795,久,O,O
1796,，,O,O
1797,就,O,O
1798,是,O,O
1799,偶,O,O
1800,尔,O,O
1801,2,B_age,O
1802,0,I_age,O
1803,岁,I_age,O
1804,时,O,O
1805,候,O,O
1806,手,B_cause,B_cause
1807,淫,I_cause,I_cause
1808,比,O,O
1809,较,O,O
1810,厉,O,O
1811,害,O,O
1812,，,O,O
1813,那,O,O
1814,时,O,O
1815,候,O,O
1816,会,O,O
1817,有,O,O
1818,尿,B_symptom,B_symptom
1819,不,I_symptom,I_symptom
1820,尽,I_symptom,I_symptom
1821,，,O,O
1822,尿,B_symptom,B_symptom
1823,频,I_symptom,I_symptom
1824,，,O,O
1825,现,O,O
1826,在,O,O
1827,手,B_cause,B_cause
1828,淫,I_cause,I_cause
1829,差,O,O
1830,不,O,O
1831,多,O,O
1832,很,O,O
1833,少,O,O
1834,了,O,O
1835,。,O,O
1836,没,O,O
1837,有,O,O
1838,了,O,O
1839,6,B_age,O
1840,0,I_age,O
1841,岁,I_age,O
1842,男,O,O
1843,性,O,O
1844,三,B_frequency,B_datetime
1845,天,I_frequency,I_datetime
1846,排,I_frequency,O
1847,一,I_frequency,O
1848,次,I_frequency,O
1849,多,O,O
1850,吗,O,O
1851,龟,B_symptom,B_symptom
1852,头,I_symptom,I_symptom
1853,边,I_symptom,I_symptom
1854,长,I_symptom,I_symptom
1855,白,I_symptom,I_symptom
1856,点,I_symptom,I_symptom
1857,点,I_symptom,I_symptom
1858,我,O,O
1859,现,O,O
1860,在,O,O
1861,在,O,O
1862,华,B_address,B_address
1863,北,I_address,I_address
1864,烈,I_address,I_address
1865,士,I_address,I_address
1866,林,I_address,I_address
1867,园,I_address,I_address
1868,怎,O,O
1869,么,O,O
1870,过,O,O
1871,去,O,O
1872,，,O,O
1873,远,O,O
1874,不,O,O
1875,远,O,O
1876,我,O,O
1877,的,O,O
1878,第,O,O
1879,一,O,O
1880,次,O,O
1881,你,O,O
1882,好,O,O
1883,！,O,O
1884,我,O,O
1885,最,O,O
1886,近,O,O
1887,小,B_symptom,B_symptom
1888,便,I_symptom,I_symptom
1889,有,I_symptom,I_symptom
1890,些,I_symptom,I_symptom
1891,黄,I_symptom,I_symptom
1892,请,O,O
1893,问,O,O
1894,是,O,O
1895,什,O,O
1896,么,O,O
1897,情,O,O
1898,况,O,O
1899,早,O,B_datetime
1900,上,O,I_datetime
1901,老,O,O
1902,是,O,O
1903,喜,O,O
1904,欢,O,O
1905,手,B_cause,B_cause
1906,淫,I_cause,I_cause
1907,怎,O,O
1908,么,O,O
1909,办,O,O
1910,我,O,O
1911,和,O,O
1912,老,O,O
1913,婆,O,O
1914,过,O,O
1915,性,B_physiology,O
1916,生,I_physiology,O
1917,活,I_physiology,O
1918,射,B_symptom,B_symptom
1919,出,I_symptom,I_symptom
1920,血,I_symptom,I_symptom
1921,红,I_symptom,I_symptom
1922,色,I_symptom,I_symptom
1923,精,I_symptom,I_symptom
1924,液,I_symptom,I_symptom
1925,请,O,O
1926,问,O,O
1927,医,O,O
1928,生,O,O
1929,这,O,O
1930,是,O,O
1931,什,O,O
1932,么,O,O
1933,病,O,O
1934,我,O,O
1935,2,B_symptom,B_datetime
1936,.,I_symptom,I_datetime
1937,3,I_symptom,I_datetime
1938,天,I_symptom,I_datetime
1939,梦,I_symptom,O
1940,遗,I_symptom,B_symptom
1941,精,I_symptom,I_symptom
1942,一,I_symptom,O
1943,次,I_symptom,O
1944,就,O,O
1945,是,O,O
1946,排,B_physiology,B_physiology
1947,尿,I_physiology,I_physiology
1948,要,B_symptom,O
1949,等,I_symptom,O
1950,会,I_symptom,O
1951,才,I_symptom,O
1952,尿,I_symptom,B_fluid
1953,出,I_symptom,O
1954,来,I_symptom,O
1955,您,O,O
1956,好,O,O
1957,，,O,O
1958,目,O,O
1959,前,O,O
1960,打,O,O
1961,算,O,O
1962,看,O,O
1963,诊,O,O
1964,哪,O,O
1965,方,O,O
1966,面,O,O
1967,？,O,O
1968,我,O,O
1969,姓,O,O
1970,黄,B_name,O
1971,，,O,O
1972,您,O,O
1973,请,O,O
1974,讲,O,O
1975,，,O,O
1976,（,O,O
1977,本,O,O
1978,次,O,O
1979,对,O,O
1980,话,O,O
1981,已,O,O
1982,加,O,O
1983,密,O,O
1984,，,O,O
1985,您,O,O
1986,可,O,O
1987,以,O,O
1988,留,O,O
1989,下,O,O
1990,微,O,O
1991,信,O,O
1992,。,O,O
1993,咱,O,O
1994,们,O,O
1995,一,O,O
1996,对,O,O
1997,一,O,O
1998,分,O,O
1999,析,O,O
2000,）,O,O
2001,我,O,O
2002,这,O,O
2003,老,O,O
2004,二,O,O
2005,是,O,O
2006,不,O,O
2007,是,O,O
2008,要,O,O
2009,切,O,O
2010,除,O,O
2011,了,O,O
2012,我,O,O
2013,想,O,O
2014,问,O,O
2015,一,O,O
2016,下,O,O
2017,我,O,O
2018,下,O,O
2019,面,O,O
2020,很,O,O
2021,然,O,O
2022,后,O,O
2023,今,O,B_datetime
2024,天,O,I_datetime
2025,看,O,O
2026,有,O,O
2027,白,B_symptom,B_symptom
2028,色,I_symptom,I_symptom
2029,粘,I_symptom,I_symptom
2030,稠,I_symptom,I_symptom
2031,的,O,O
2032,幸,O,O
2033,福,O,O
2034,，,O,O
2035,一,O,O
2036,般,O,O
2037,别,O,O
2038,人,O,O
2039,的,O,O
2040,多,O,O
2041,少,O,O
2042,我,O,O
2043,小,B_symptom,B_physiology
2044,便,I_symptom,I_physiology
2045,后,I_symptom,O
2046,有,I_symptom,O
2047,带,I_symptom,B_symptom
2048,血,I_symptom,I_symptom
2049,块,I_symptom,I_symptom
2050,，,O,B_datetime
2051,年,B_symptom,I_datetime
2052,夜,I_symptom,I_datetime
2053,也,I_symptom,O
2054,是,I_symptom,O
2055,红,I_symptom,B_symptom
2056,的,I_symptom,I_symptom
2057,，,O,O
2058,到,O,O
2059,最,O,O
2060,后,O,O
2061,就,O,O
2062,没,O,O
2063,事,O,O
2064,了,O,O
2065,，,O,O
2066,是,O,O
2067,怎,O,O
2068,么,O,O
2069,回,O,O
2070,事,O,O
2071,你,O,O
2072,好,O,O
2073,我,O,O
2074,四,B_datetime,O
2075,年,I_datetime,O
2076,没,O,O
2077,有,O,O
2078,性,B_physiology,O
2079,生,I_physiology,O
2080,活,I_physiology,O
2081,了,O,O
2082,可,O,O
2083,现,O,O
2084,在,O,O
2085,为,O,O
2086,什,O,O
2087,么,O,O
2088,不,B_symptom,B_symptom
2089,勃,I_symptom,I_symptom
2090,起,I_symptom,I_symptom
2091,我,O,O
2092,也,O,O
2093,不,O,O
2094,知,O,O
2095,道,O,O
2096,拿,O,O
2097,多,O,O
2098,少,O,O
2099,钱,O,O
2100,去,O,O
2101,请,O,O
2102,告,O,O
2103,诉,O,O
2104,我,O,O
2105,怎,O,O
2106,么,O,O
2107,去,O,O
2108,，,O,O
2109,到,O,O
2110,后,O,O
2111,去,O,O
2112,找,O,O
2113,您,O,O
2114,老,O,O
2115,师,O,O
2116,，,O,O
2117,那,O,O
2118,我,O,O
2119,现,O,O
2120,在,O,O
2121,该,O,O
2122,怎,O,O
2123,么,O,O
2124,做,O,O
2125,我,O,O
2126,在,O,O
2127,青,B_address,B_address
2128,义,I_address,I_address
2129,，,O,O
2130,怎,O,O
2131,么,O,O
2132,做,O,O
2133,车,O,O
2134,无,O,O
2135,缘,O,O
2136,无,O,O
2137,故,O,O
2138,不,O,O
2139,会,O,O
2140,出,O,O
2141,现,O,O
2142,尿,B_symptom,B_symptom
2143,道,I_symptom,I_symptom
2144,流,I_symptom,I_symptom
2145,脓,I_symptom,I_symptom
2146,的,O,O
2147,想,O,O
2148,搞,O,O
2149,你,O,O
2150,怎,O,O
2151,么,O,O
2152,办,O,O
2153,是,O,O
2154,不,O,O
2155,是,O,O
2156,要,O,O
2157,做,O,O
2158,那,O,O
2159,个,O,O
2160,神,B_othertreatment,B_othertreatment
2161,经,I_othertreatment,I_othertreatment
2162,阻,I_othertreatment,I_othertreatment
2163,断,I_othertreatment,I_othertreatment
2164,那,O,O
2165,该,O,O
2166,怎,O,O
2167,么,O,O
2168,办,O,O
2169,，,O,O
2170,憋,B_symptom,O
2171,的,I_symptom,O
2172,难,I_symptom,B_symptom
2173,受,I_symptom,I_symptom
2174,你,O,O
2175,这,O,O
2176,是,O,O
2177,中,B_symptom,B_symptom
2178,途,I_symptom,I_symptom
2179,疲,I_symptom,I_symptom
2180,软,I_symptom,I_symptom
2181,的,O,O
2182,现,O,O
2183,象,O,O
2184,啊,O,O
2185,那,O,O
2186,治,O,O
2187,疗,O,O
2188,需,O,O
2189,要,O,O
2190,多,O,O
2191,少,O,O
2192,钱,O,O
2193,但,O,O
2194,裂,B_symptom,B_symptom
2195,口,I_symptom,I_symptom
2196,好,O,I_symptom
2197,了,O,O
2198,你,O,O
2199,这,O,O
2200,个,O,O
2201,年,O,O
2202,龄,O,O
2203,来,O,O
2204,说,O,O
2205,属,O,O
2206,于,O,O
2207,性,O,O
2208,旺,O,O
2209,盛,O,O
2210,时,O,O
2211,期,O,O
2212,的,O,O
2213,，,O,O
2214,按,O,O
2215,照,O,O
2216,你,O,O
2217,这,O,O
2218,个,O,O
2219,年,O,O
2220,龄,O,O
2221,来,O,O
2222,说,O,O
2223,性,B_physiology,O
2224,生,I_physiology,O
2225,活,I_physiology,O
2226,时,O,O
2227,间,O,O
2228,可,O,O
2229,以,O,O
2230,维,O,O
2231,持,O,O
2232,在,O,O
2233,1,B_datetime,B_datetime
2234,5,I_datetime,I_datetime
2235,分,I_datetime,I_datetime
2236,钟,I_datetime,I_datetime
2237,左,O,I_datetime
2238,右,O,I_datetime
2239,，,O,O
2240,勃,B_physiology,O
2241,起,I_physiology,O
2242,硬,O,O
2243,度,O,O
2244,都,O,O
2245,是,O,O
2246,比,O,O
2247,较,O,O
2248,好,O,O
2249,的,O,O
2250,昨,B_datetime,B_datetime
2251,天,I_datetime,I_datetime
2252,挺,O,O
2253,严,O,O
2254,重,O,O
2255,的,O,O
2256,肾,B_symptom,B_sickness
2257,虚,I_symptom,I_sickness
2258,吃,O,O
2259,点,O,O
2260,什,O,O
2261,么,O,O
2262,药,O,O
2263,啊,O,O
2264,怎,O,O
2265,样,O,O
2266,治,O,O
2267,疗,O,O
2268,～,O,O
2269,需,O,O
2270,要,O,O
2271,多,O,O
2272,少,O,O
2273,钱,O,O
2274,上,O,O
2275,次,O,O
2276,做,O,O
2277,包,B_surgery,B_surgery
2278,皮,I_surgery,I_surgery
2279,手,I_surgery,I_surgery
2280,术,I_surgery,I_surgery
2281,，,O,O
2282,医,O,O
2283,生,O,O
2284,建,O,O
2285,议,O,O
2286,我,O,O
2287,把,O,O
2288,神,O,O
2289,经,O,O
2290,断,O,O
2291,了,O,O
2292,，,O,O
2293,我,O,O
2294,想,O,O
2295,那,O,O
2296,样,O,O
2297,就,O,O
2298,没,O,O
2299,有,O,O
2300,快,O,O
2301,感,O,O
2302,了,O,O
2303,，,O,O
2304,就,O,O
2305,没,O,O
2306,断,O,O
2307,。,O,O
2308,前,B_sickness,B_sickness
2309,列,I_sickness,I_sickness
2310,腺,I_sickness,I_sickness
2311,炎,I_sickness,I_sickness
2312,输,B_othertreatment,O
2313,明,I_othertreatment,O
2314,可,I_othertreatment,O
2315,欣,I_othertreatment,O
2316,管,O,O
2317,用,O,O
2318,吗,O,O
2319,你,O,O
2320,好,O,O
2321,问,O,O
2322,一,O,O
2323,下,O,O
2324,阴,B_fluid,B_symptom
2325,茎,I_fluid,I_symptom
2326,分,I_fluid,I_symptom
2327,泌,I_fluid,I_symptom
2328,物,I_fluid,I_symptom
2329,是,O,O
2330,什,O,O
2331,么,O,O
2332,1,B_datetime,B_datetime
2333,0,I_datetime,I_datetime
2334,分,I_datetime,I_datetime
2335,钟,I_datetime,I_datetime
2336,左,O,I_datetime
2337,右,O,I_datetime
2338,属,O,O
2339,于,O,O
2340,早,B_sickness,B_sickness
2341,泄,I_sickness,I_sickness
2342,吗,O,O
2343,接,O,O
2344,触,O,O
2345,性,B_physiology,O
2346,生,I_physiology,O
2347,活,I_physiology,O
2348,开,O,O
2349,始,O,O
2350,就,O,O
2351,这,O,O
2352,样,O,O
2353,的,O,O
2354,吗,O,O
2355,？,O,O
2356,哦,O,O
2357,硬,O,O
2358,了,O,O
2359,想,O,O
2360,降,O,B_surgery
2361,低,O,I_surgery
2362,龟,B_part,I_surgery
2363,头,I_part,I_surgery
2364,敏,O,I_surgery
2365,感,O,I_surgery
2366,度,O,I_surgery
2367,应,O,O
2368,该,O,O
2369,做,O,O
2370,什,O,O
2371,么,O,O
2372,样,O,O
2373,的,O,O
2374,手,O,O
2375,术,O,O
2376,a,O,O
2377,a,O,O
2378,都,O,O
2379,戒,O,O
2380,了,O,O
2381,一,B_datetime,B_datetime
2382,年,I_datetime,I_datetime
2383,多,I_datetime,I_datetime
2384,了,O,O
2385,我,O,O
2386,就,O,O
2387,按,O,O
2388,这,O,O
2389,个,O,O
2390,走,O,O
2391,您,O,O
2392,能,O,O
2393,给,O,O
2394,我,O,O
2395,建,O,O
2396,议,O,O
2397,吃,O,O
2398,什,O,O
2399,么,O,O
2400,药,O,O
2401,吗,O,O
2402,？,O,O
2403,没,O,O
2404,有,O,O
2405,，,O,O
2406,一,O,O
2407,直,O,O
2408,以,O,O
2409,为,O,O
2410,是,O,O
2411,裤,B_cause,B_cause
2412,子,I_cause,I_cause
2413,太,I_cause,I_cause
2414,紧,I_cause,I_cause
2415,造,O,O
2416,成,O,O
2417,的,O,O
2418,性,B_physiology,B_physiology
2419,生,I_physiology,I_physiology
2420,活,I_physiology,I_physiology
2421,时,O,O
2422,不,O,O
2423,到,O,O
2424,两,B_datetime,O
2425,分,I_datetime,O
2426,钶,I_datetime,O
2427,半,B_datetime,B_datetime
2428,个,I_datetime,I_datetime
2429,月,I_datetime,I_datetime
2430,！,O,O
2431,隔,O,B_symptom
2432,几,O,I_symptom
2433,天,O,I_symptom
2434,上,B_symptom,I_symptom
2435,厕,I_symptom,I_symptom
2436,所,I_symptom,I_symptom
2437,就,I_symptom,I_symptom
2438,疼,I_symptom,I_symptom
2439,到,O,O
2440,您,O,O
2441,那,O,O
2442,里,O,O
2443,怎,O,O
2444,么,O,O
2445,走,O,O
2446,呀,O,O
2447,？,O,O
2448,年,B_datetime,B_datetime
2449,前,I_datetime,I_datetime
2450,，,O,O
2451,才,O,O
2452,有,O,O
2453,的,O,O
2454,性,B_physiology,B_physiology
2455,生,I_physiology,I_physiology
2456,活,I_physiology,I_physiology
2457,我,O,O
2458,老,O,O
2459,公,O,O
2460,房,B_physiology,B_physiology
2461,事,I_physiology,I_physiology
2462,时,O,O
2463,间,O,O
2464,段,O,O
2465,怎,O,O
2466,么,O,O
2467,回,O,O
2468,事,O,O
2469,腰,B_normsymptom,B_part
2470,也,I_normsymptom,O
2471,从,I_normsymptom,O
2472,来,I_normsymptom,O
2473,没,I_normsymptom,O
2474,疼,I_normsymptom,B_symptom
2475,过,I_normsymptom,O
2476,也,O,O
2477,没,O,O
2478,敢,O,O
2479,和,O,O
2480,家,O,O
2481,人,O,O
2482,说,O,O
2483,一,B_symptom,O
2484,会,I_symptom,O
2485,就,I_symptom,O
2486,软,I_symptom,B_symptom
2487,7,O,I_symptom
2488,为,O,O
2489,什,O,O
2490,么,O,O
2491,阴,B_physiology,B_part
2492,茎,I_physiology,I_part
2493,勃,I_physiology,B_physiology
2494,起,I_physiology,I_physiology
2495,时,O,O
2496,候,O,O
2497,，,O,O
2498,龟,B_symptom,B_part
2499,头,I_symptom,I_part
2500,是,I_symptom,O
2501,软,I_symptom,O
2502,的,I_symptom,O
2503,呀,O,O
2504,那,O,O
2505,你,O,O
2506,都,O,O
2507,不,O,O
2508,知,O,O
2509,道,O,O
2510,他,O,O
2511,看,O,O
2512,的,O,O
2513,什,O,O
2514,么,O,O
2515,病,O,O
2516,，,O,O
2517,叫,O,O
2518,什,O,O
2519,么,O,O
2520,，,O,O
2521,怎,O,O
2522,么,O,O
2523,就,O,O
2524,判,O,O
2525,断,O,O
2526,就,O,O
2527,单,O,O
2528,纯,O,O
2529,的,O,O
2530,包,B_surgery,B_surgery
2531,皮,I_surgery,I_surgery
2532,手,I_surgery,I_surgery
2533,术,I_surgery,I_surgery
2534,呢,O,O
2535,包,B_symptom,B_symptom
2536,皮,I_symptom,I_symptom
2537,过,I_symptom,I_symptom
2538,长,I_symptom,I_symptom
2539,必,O,O
2540,须,O,O
2541,割,O,B_surgery
2542,掉,O,I_surgery
2543,吗,O,O
2544,我,O,O
2545,以,O,O
2546,前,O,O
2547,结,O,O
2548,婚,O,O
2549,没,O,O
2550,作,B_physiology,O
2551,爰,I_physiology,O
2552,，,O,O
2553,就,O,O
2554,这,O,B_datetime
2555,两,O,I_datetime
2556,年,O,I_datetime
2557,结,O,O
2558,婚,O,O
2559,了,O,O
2560,才,O,O
2561,知,O,O
2562,道,O,O
2563,的,O,O
2564,还,O,O
2565,敔,O,O
2566,来,O,O
2567,吗,O,O
2568,，,O,O
2569,收,O,O
2570,费,O,O
2571,那,O,O
2572,么,O,O
2573,高,O,O
2574,我,O,O
2575,觉,O,O
2576,得,O,O
2577,就,O,O
2578,是,O,O
2579,毛,B_sickness,B_sickness
2580,囊,I_sickness,I_sickness
2581,炎,I_sickness,I_sickness
2582,一,O,B_datetime
2583,天,O,I_datetime
2584,几,O,O
2585,次,O,O
2586,小,B_physiology,B_physiology
2587,便,I_physiology,I_physiology
2588,正,O,O
2589,常,O,O
2590,？,O,O
2591,你,O,O
2592,们,O,O
2593,那,O,O
2594,开,O,O
2595,验,B_check,B_check
2596,血,I_check,I_check
2597,验,B_check,B_check
2598,尿,I_check,I_check
2599,收,O,O
2600,费,O,O
2601,好,O,O
2602,多,O,O
2603,？,O,O
2604,为,O,O
2605,什,O,O
2606,么,O,O
2607,前,B_sickness,B_sickness
2608,列,I_sickness,I_sickness
2609,线,I_sickness,I_sickness
2610,炎,I_sickness,I_sickness
2611,一,O,O
2612,到,O,O
2613,下,B_symptom,B_datetime
2614,午,I_symptom,I_datetime
2615,就,I_symptom,O
2616,会,I_symptom,O
2617,加,I_symptom,O
2618,重,I_symptom,O
2619,做,O,O
2620,力,B_surgery,B_surgery
2621,普,I_surgery,I_surgery
2622,刀,I_surgery,I_surgery
2623,多,O,O
2624,少,O,O
2625,钱,O,O
2626,怎,O,O
2627,么,O,O
2628,去,O,O
2629,除,O,O
2630,虱,B_symptom,B_sickness
2631,子,I_symptom,I_sickness
2632,第,O,O
2633,二,O,O
2634,次,O,O
2635,是,O,O
2636,零,B_datetime,B_datetime
2637,点,I_datetime,I_datetime
2638,六,I_datetime,I_datetime
2639,零,I_datetime,I_datetime
2640,点,I_datetime,I_datetime
2641,八,I_datetime,O
2642,手,B_cause,B_cause
2643,淫,I_cause,I_cause
2644,正,O,O
2645,常,O,O
