,word,bz_bio,re_bio
1326,年,O,O
1327,龄,O,O
1328,也,O,O
1329,是,O,O
1330,疾,O,O
1331,病,O,O
1332,的,O,O
1333,高,O,O
1334,发,O,O
1335,年,O,O
1336,龄,O,O
1337,尽,O,O
1338,快,O,O
1339,到,O,O
1340,医,O,O
1341,院,O,O
1342,做,O,O
1343,个,O,O
1344,正,O,O
1345,规,O,O
1346,检,O,O
1347,查,O,O
1348,确,O,O
1349,诊,O,O
1350,一,O,O
1351,下,O,O
1352,是,O,O
1353,什,O,O
1354,么,O,O
1355,原,O,O
1356,因,O,O
1357,引,O,O
1358,起,O,O
1359,的,O,O
1360,吧,O,O
1361,我,O,O
1362,不,O,O
1363,在,O,O
1364,省,O,O
1365,会,O,O
1366,，,O,O
1367,我,O,O
1368,是,O,O
1369,农,O,O
1370,村,O,O
1371,的,O,O
1372,是,O,O
1373,有,O,O
1374,一,O,O
1375,定,O,O
1376,关,O,O
1377,系,O,O
1378,的,O,O
1379,，,O,O
1380,发,O,O
1381,现,O,O
1382,多,O,O
1383,久,O,O
1384,了,O,O
1385,呢,O,O
1386,？,O,O
1387,在,O,O
1388,国,O,O
1389,贸,O,O
1390,我,O,O
1391,知,O,O
1392,道,O,O
1393,，,O,O
1394,我,O,O
1395,想,O,O
1396,做,O,O
1397,到,O,O
1398,尽,O,O
1399,量,O,O
1400,将,O,O
1401,身,O,O
1402,体,O,O
1403,的,O,O
1404,受,O,O
1405,伤,O,O
1406,程,O,O
1407,度,O,O
1408,减,O,O
1409,至,O,O
1410,最,O,O
1411,小,O,O
1412,，,O,O
1413,大,O,O
1414,概,O,O
1415,得,O,O
1416,费,O,O
1417,用,O,O
1418,最,O,O
1419,早,O,O
1420,试,B_tool,B_tool
1421,条,I_tool,I_tool
1422,多,O,O
1423,少,O,O
1424,可,O,O
1425,以,O,O
1426,查,O,O
1427,出,O,O
1428,来,O,O
1429,怀,B_physiology,B_physiology
1430,孕,I_physiology,I_physiology
1431,我,O,O
1432,今,O,O
1433,年,O,O
1434,四,B_age,B_age
1435,十,I_age,I_age
1436,三,I_age,I_age
1437,了,O,O
1438,，,O,O
1439,月,B_physiology,B_physiology
1440,经,I_physiology,I_physiology
1441,一,O,O
1442,直,O,O
1443,很,O,O
1444,正,O,O
1445,常,O,O
1446,，,O,O
1447,不,O,O
1448,到,O,O
1449,还,O,O
1450,能,O,O
1451,要,B_physiology,B_physiology
1452,孩,I_physiology,I_physiology
1453,子,I_physiology,I_physiology
1454,吗,O,O
1455,，,O,O
1456,想,O,O
1457,要,O,O
1458,个,O,O
1459,女,O,O
1460,儿,O,O
1461,爱,O,B_symptom
1462,来,O,I_symptom
1463,不,O,I_symptom
1464,来,O,I_symptom
1465,的,O,I_symptom
1466,样,O,I_symptom
1467,子,O,I_symptom
1468,网,O,O
1469,上,O,O
1470,预,O,O
1471,约,O,O
1472,可,O,O
1473,以,O,O
1474,享,O,O
1475,受,O,O
1476,半,O,B_price
1477,价,O,I_price
1478,优,O,O
1479,惠,O,O
1480,的,O,O
1481,，,O,O
1482,腹,B_check,B_check
1483,部,I_check,I_check
1484,彩,I_check,I_check
1485,超,I_check,I_check
1486,是,O,O
1487,半,O,O
1488,价,O,O
1489,3,B_price,B_price
1490,0,I_price,I_price
1491,元,I_price,I_price
1492,，,O,O
1493,这,O,O
1494,个,O,O
1495,是,O,O
1496,无,B_surgery,B_surgery
1497,痛,I_surgery,I_surgery
1498,人,I_surgery,I_surgery
1499,流,I_surgery,I_surgery
1500,吗,O,O
1501,，,O,O
1502,不,O,O
1503,是,O,O
1504,的,O,O
1505,，,O,O
1506,连,O,O
1507,续,O,O
1508,三,B_datetime,B_datetime
1509,月,I_datetime,I_datetime
1510,都,O,O
1511,是,O,O
1512,厚,B_symptom,B_symptom
1513,一,O,O
1514,家,O,O
1515,体,O,O
1516,检,O,O
1517,中,O,O
1518,心,O,O
1519,有,O,O
1520,什,O,O
1521,么,O,O
1522,不,O,O
1523,懂,O,O
1524,的,O,O
1525,可,O,O
1526,以,O,O
1527,微,O,O
1528,信,O,O
1529,上,O,O
1530,随,O,O
1531,时,O,O
1532,问,O,O
1533,我,O,O
1534,人,B_surgery,B_surgery
1535,流,I_surgery,I_surgery
1536,一,O,O
1537,般,O,O
1538,在,O,O
1539,3,B_datetime,B_datetime
1540,5,I_datetime,I_datetime
1541,-,I_datetime,I_datetime
1542,5,I_datetime,I_datetime
1543,5,I_datetime,I_datetime
1544,天,I_datetime,I_datetime
1545,属,O,O
1546,于,O,O
1547,最,O,O
1548,佳,O,O
1549,时,O,O
1550,间,O,O
1551,内,O,O
1552,。,O,O
1553,用,O,O
1554,啥,O,O
1555,办,O,O
1556,法,O,O
1557,呢,O,O
1558,年,O,O
1559,龄,O,O
1560,症,O,O
1561,状,O,O
1562,多,O,O
1563,久,O,O
1564,了,O,O
1565,呢,O,O
1566,？,O,O
1567,从,O,O
1568,现,O,O
1569,在,O,O
1570,流,O,O
1571,，,O,O
1572,多,O,O
1573,久,O,O
1574,可,O,O
1575,以,O,O
1576,要,O,O
1577,我,O,O
1578,都,O,O
1579,很,B_datetime,O
1580,多,I_datetime,O
1581,年,I_datetime,O
1582,了,O,O
1583,，,O,O
1584,这,O,O
1585,次,O,O
1586,来,O,O
1587,北,O,B_address
1588,京,O,I_address
1589,所,O,O
1590,以,O,O
1591,咨,O,O
1592,询,O,O
1593,一,O,O
1594,下,O,O
1595,不,O,O
1596,是,O,O
1597,同,O,O
1598,一,O,O
1599,个,O,O
1600,位,O,O
1601,置,O,O
1602,我,O,O
1603,回,O,O
1604,老,O,O
1605,家,O,O
1606,之,O,O
1607,后,O,O
1608,我,O,O
1609,确,O,O
1610,实,O,O
1611,总,O,O
1612,是,O,O
1613,感,O,O
1614,觉,O,O
1615,我,O,O
1616,现,O,O
1617,在,O,O
1618,怀,B_physiology,B_physiology
1619,孕,I_physiology,I_physiology
1620,五,B_datetime,B_datetime
1621,个,I_datetime,I_datetime
1622,多,I_datetime,I_datetime
1623,月,I_datetime,I_datetime
1624,了,O,O
1625,不,O,O
1626,想,O,O
1627,要,O,O
1628,了,O,O
1629,现,O,O
1630,在,O,O
1631,能,O,O
1632,不,O,O
1633,能,O,O
1634,做,O,O
1635,人,B_surgery,B_surgery
1636,流,I_surgery,I_surgery
1637,我,O,O
1638,想,O,O
1639,问,O,O
1640,一,O,O
1641,下,O,O
1642,云,B_medicine,B_medicine
1643,南,I_medicine,I_medicine
1644,白,I_medicine,I_medicine
1645,药,I_medicine,I_medicine
1646,胶,I_medicine,I_medicine
1647,囊,I_medicine,I_medicine
1648,是,O,O
1649,连,O,O
1650,胶,O,B_medicine
1651,囊,O,I_medicine
1652,一,O,O
1653,起,O,O
1654,吃,O,O
1655,还,O,O
1656,是,O,O
1657,只,O,O
1658,吃,O,O
1659,里,O,O
1660,面,O,O
1661,的,O,O
1662,药,O,O
1663,我,O,O
1664,在,O,O
1665,考,O,O
1666,虑,O,O
1667,考,O,O
1668,虑,O,O
1669,吧,O,O
1670,！,O,O
1671,谢,O,O
1672,谢,O,O
1673,我,O,O
1674,方,O,O
1675,便,O,O
1676,时,O,O
1677,加,O,O
1678,您,O,O
1679,吧,O,O
1680,你,O,O
1681,好,O,O
1682,，,O,O
1683,我,O,O
1684,怀,B_physiology,B_physiology
1685,孕,I_physiology,I_physiology
1686,5,B_datetime,B_datetime
1687,0,I_datetime,I_datetime
1688,多,I_datetime,I_datetime
1689,天,I_datetime,I_datetime
1690,了,O,O
1691,，,O,O
1692,最,O,O
1693,近,O,O
1694,总,O,O
1695,感,O,O
1696,觉,O,O
1697,发,B_symptom,B_symptom
1698,烧,I_symptom,I_symptom
1699,，,O,O
1700,但,O,O
1701,是,O,O
1702,体,O,O
1703,温,O,O
1704,却,O,O
1705,在,O,O
1706,3,O,O
1707,7,O,O
1708,。,O,O
1709,1,O,O
1710,/,O,O
1711,2,O,O
1712,这,O,O
1713,算,O,O
1714,正,O,O
1715,常,O,O
1716,吗,O,O
1717,？,O,O
1718,有,O,O
1719,，,O,O
1720,不,O,O
1721,过,O,O
1722,有,O,O
1723,措,O,O
1724,施,O,O
1725,好,O,O
1726,的,O,O
1727,我,O,O
1728,先,O,O
1729,去,O,O
1730,检,O,O
1731,查,O,O
1732,一,O,O
1733,下,O,O
1734,身,O,O
1735,体,O,O
1736,家,O,O
1737,是,O,O
1738,德,B_address,B_address
1739,州,I_address,I_address
1740,这,O,O
1741,边,O,O
1742,的,O,O
1743,就,O,O
1744,这,B_datetime,B_datetime
1745,个,I_datetime,I_datetime
1746,月,I_datetime,I_datetime
1747,延,B_symptom,B_symptom
1748,迟,I_symptom,I_symptom
1749,了,O,O
1750,，,O,O
1751,因,O,O
1752,为,O,O
1753,我,O,O
1754,上,B_datetime,B_datetime
1755,月,I_datetime,I_datetime
1756,阴,I_datetime,I_datetime
1757,历,I_datetime,I_datetime
1758,1,I_datetime,I_datetime
1759,9,I_datetime,I_datetime
1760,日,I_datetime,I_datetime
1761,刚,O,O
1762,带,O,O
1763,的,O,O
1764,环,B_tool,B_tool
1765,，,O,O
1766,以,O,O
1767,前,O,O
1768,二,B_datetime,B_datetime
1769,十,I_datetime,I_datetime
1770,几,I_datetime,I_datetime
1771,天,I_datetime,I_datetime
1772,来,O,O
1773,！,O,O
1774,这,O,O
1775,两,B_datetime,B_datetime
1776,三,I_datetime,I_datetime
1777,月,I_datetime,I_datetime
1778,都,O,O
1779,是,O,O
1780,四,B_datetime,B_datetime
1781,十,I_datetime,I_datetime
1782,多,I_datetime,I_datetime
1783,天,I_datetime,I_datetime
1784,五,B_datetime,B_datetime
1785,十,I_datetime,I_datetime
1786,天,I_datetime,I_datetime
1787,来,O,O
1788,怀,B_physiology,B_physiology
1789,孕,I_physiology,I_physiology
1790,两,B_datetime,B_datetime
1791,个,I_datetime,I_datetime
1792,月,I_datetime,I_datetime
1793,左,O,O
1794,右,O,O
1795,，,O,O
1796,您,O,O
1797,是,O,O
1798,要,O,O
1799,还,O,O
1800,是,O,O
1801,不,O,O
1802,要,O,O
1803,呢,O,O
1804,？,O,O
1805,1,O,O
1806,5,O,O
1807,6,O,O
1808,3,O,O
1809,2,O,O
1810,2,O,O
1811,6,O,O
1812,3,O,O
1813,8,O,O
1814,5,O,O
1815,1,O,O
1816,我,O,O
1817,发,O,O
1818,错,O,O
1819,了,O,O
1820,，,O,O
1821,我,O,O
1822,不,O,O
1823,是,O,O
1824,很,O,O
1825,会,O,O
1826,玩,O,O
1827,手,O,O
1828,机,O,O
1829,，,O,O
1830,要,O,O
1831,么,O,O
1832,明,O,O
1833,天,O,O
1834,我,O,O
1835,问,O,O
1836,问,O,O
1837,家,O,O
1838,里,O,O
1839,人,O,O
1840,，,O,O
1841,争,O,O
1842,取,O,O
1843,他,O,O
1844,们,O,O
1845,的,O,O
1846,意,O,O
1847,见,O,O
1848,，,O,O
1849,再,O,O
1850,说,O,O
1851,谢,O,O
1852,谢,O,O
1853,你,O,O
1854,了,O,O
1855,，,O,O
1856,打,O,O
1857,扰,O,O
1858,你,O,O
1859,了,O,O
1860,，,O,O
1861,晚,O,O
1862,安,O,O
1863,好,O,O
1864,等,O,O
1865,我,O,O
1866,有,O,O
1867,时,O,O
1868,间,O,O
1869,了,O,O
1870,在,O,O
1871,联,O,O
1872,系,O,O
1873,、,O,O
1874,这,B_datetime,B_datetime
1875,两,I_datetime,I_datetime
1876,天,I_datetime,I_datetime
1877,估,O,O
1878,计,O,O
1879,去,O,O
1880,不,O,O
1881,了,O,O
1882,，,O,O
1883,有,O,O
1884,点,O,O
1885,忙,O,O
1886,那,O,O
1887,双,B_symptom,B_sickness
1888,子,I_symptom,I_sickness
1889,宫,I_symptom,I_sickness
1890,的,O,O
1891,人,O,O
1892,有,O,O
1893,怀,B_physiology,B_physiology
1894,孕,I_physiology,I_physiology
1895,的,O,O
1896,吗,O,O
1897,？,O,O
1898,是,O,O
1899,6,B_datetime,B_datetime
1900,月,I_datetime,I_datetime
1901,1,I_datetime,I_datetime
1902,4,I_datetime,I_datetime
1903,号,I_datetime,I_datetime
1904,，,O,O
1905,同,B_physiology,B_physiology
1906,房,I_physiology,I_physiology
1907,的,O,O
1908,吗,O,O
1909,这,O,O
1910,个,O,O
1911,问,O,O
1912,题,O,O
1913,有,O,O
1914,点,O,O
1915,尴,O,O
1916,尬,O,O
1917,这,O,O
1918,个,O,O
1919,要,O,O
1920,怎,O,O
1921,么,O,O
1922,治,O,O
1923,疗,O,O
1924,？,O,O
1925,用,O,O
1926,清,O,O
1927,洗,O,O
1928,类,O,O
1929,的,O,O
1930,洗,O,O
1931,洗,O,O
1932,可,O,O
1933,以,O,O
1934,吗,O,O
1935,孕,B_part,B_part
1936,囊,I_part,I_part
1937,越,O,O
1938,小,O,O
1939,，,O,O
1940,你,O,O
1941,的,O,O
1942,腹,B_symptom,B_symptom
1943,痛,I_symptom,I_symptom
1944,不,O,O
1945,明,O,O
1946,显,O,O
1947,，,O,O
1948,流,O,O
1949,干,O,O
1950,净,O,O
1951,的,O,O
1952,可,O,O
1953,能,O,O
1954,性,O,O
1955,就,O,O
1956,越,O,O
1957,大,O,O
1958,的,O,O
1959,最,O,O
1960,近,O,O
1961,这,O,O
1962,3,B_datetime,B_datetime
1963,个,I_datetime,I_datetime
1964,月,I_datetime,I_datetime
1965,不,O,O
1966,清,O,O
1967,楚,O,O
1968,怀,O,B_symptom
1969,不,O,I_symptom
1970,怀,O,I_symptom
1971,孕,O,I_symptom
1972,以,O,O
1973,前,O,O
1974,有,O,O
1975,时,O,O
1976,提,B_symptom,B_symptom
1977,前,I_symptom,I_symptom
1978,一,B_datetime,B_datetime
1979,天,I_datetime,I_datetime
1980,或,O,O
1981,退,B_symptom,B_symptom
1982,后,I_symptom,I_symptom
1983,一,B_datetime,B_datetime
1984,天,I_datetime,I_datetime
1985,一,B_datetime,O
1986,号,I_datetime,O
1987,身,O,O
1988,上,O,O
1989,来,O,O
1990,的,O,O
1991,今,B_datetime,B_datetime
1992,天,I_datetime,I_datetime
1993,过,O,O
1994,了,O,O
1995,排,B_physiology,B_physiology
1996,卵,I_physiology,I_physiology
1997,期,I_physiology,I_physiology
1998,了,O,O
1999,吗,O,O
2000,？,O,O
2001,我,O,O
2002,把,O,O
2003,电,O,O
2004,话,O,O
2005,发,O,O
2006,过,O,O
2007,去,O,O
2008,麻,O,O
2009,烦,O,O
2010,医,O,O
2011,生,O,O
2012,告,O,O
2013,诉,O,O
2014,我,O,O
2015,先,O,O
2016,缓,O,O
2017,解,O,O
2018,一,O,O
2019,下,O,O
2020,t,O,O
2021,i,O,O
2022,a,O,O
2023,n,O,O
2024,那,O,O
2025,你,O,O
2026,看,O,O
2027,，,O,O
2028,我,O,O
2029,这,O,O
2030,怎,O,O
2031,么,O,O
2032,办,O,O
2033,？,O,O
2034,预,O,O
2035,约,O,O
2036,3,B_price,B_price
2037,6,I_price,I_price
2038,元,I_price,I_price
2039,七,O,O
2040,项,O,O
2041,妇,B_check,O
2042,科,I_check,O
2043,检,I_check,O
2044,查,I_check,O
2045,回,O,O
2046,复,O,O
2047,1,O,O
2048,咨,O,O
2049,询,O,O
2050,病,O,O
2051,情,O,O
2052,回,O,O
2053,复,O,O
2054,2,O,O
2055,白,B_symptom,B_symptom
2056,带,I_symptom,I_symptom
2057,是,I_symptom,I_symptom
2058,豆,I_symptom,I_symptom
2059,腐,I_symptom,I_symptom
2060,渣,I_symptom,I_symptom
2061,样,I_symptom,I_symptom
2062,，,O,O
2063,阴,B_symptom,B_symptom
2064,部,I_symptom,I_symptom
2065,瘙,I_symptom,I_symptom
2066,痒,I_symptom,I_symptom
2067,戴,O,O
2068,套,B_tool,B_tool
2069,呢,O,O
2070,！,O,O
2071,不,O,O
2072,好,O,O
2073,意,O,O
2074,思,O,O
2075,差,O,O
2076,不,O,O
2077,多,O,O
2078,.,O,O
2079,5,B_datetime,B_datetime
2080,天,I_datetime,I_datetime
2081,左,O,O
2082,右,O,O
2083,了,O,O
2084,我,O,O
2085,是,O,O
2086,1,B_age,B_age
2087,3,I_age,I_age
2088,岁,I_age,I_age
2089,三,O,O
2090,来,O,O
2091,的,O,O
2092,月,B_physiology,B_physiology
2093,经,I_physiology,I_physiology
2094,我,O,O
2095,晚,B_datetime,B_datetime
2096,上,I_datetime,I_datetime
2097,用,O,O
2098,过,O,O
2099,甲,B_medicine,B_medicine
2100,硝,I_medicine,I_medicine
2101,唑,I_medicine,I_medicine
2102,泡,I_medicine,I_medicine
2103,腾,I_medicine,I_medicine
2104,片,I_medicine,I_medicine
2105,查,O,O
2106,什,O,O
2107,么,O,O
2108,试,B_tool,B_tool
2109,纸,I_tool,I_tool
2110,不,O,O
2111,是,O,O
2112,很,O,O
2113,准,O,O
2114,是,O,O
2115,需,O,O
2116,要,O,O
2117,彩,B_check,B_check
2118,超,I_check,I_check
2119,确,O,O
2120,定,O,O
2121,的,O,O
2122,宫,B_sickness,B_sickness
2123,颈,I_sickness,I_sickness
2124,糜,I_sickness,I_sickness
2125,烂,I_sickness,I_sickness
2126,应,O,O
2127,该,O,O
2128,怎,O,O
2129,么,O,O
2130,治,O,O
2131,一,O,O
2132,个,O,O
2133,专,O,O
2134,家,O,O
2135,号,O,O
2136,大,O,O
2137,概,O,O
2138,多,O,O
2139,少,O,O
2140,钱,O,O
2141,？,O,O
2142,复,O,O
2143,查,O,O
2144,看,O,O
2145,一,O,O
2146,下,O,O
2147,具,O,O
2148,体,O,O
2149,的,O,O
2150,糜,B_symptom,O
2151,烂,I_symptom,O
2152,面,O,O
2153,积,O,O
2154,和,O,O
2155,神,O,O
2156,帝,O,O
2157,1,O,O
2158,5,O,O
2159,9,O,O
2160,3,O,O
2161,5,O,O
2162,5,O,O
2163,9,O,O
2164,3,O,O
2165,4,O,O
2166,4,O,O
2167,9,O,O
2168,五,O,O
2169,彩,O,O
2170,石,O,O
2171,1,B_datetime,B_age
2172,0,I_datetime,I_age
2173,来,I_datetime,O
2174,分,I_datetime,O
2175,钟,I_datetime,O
2176,一,O,O
2177,次,O,O
2178,下,B_datetime,B_datetime
2179,午,I_datetime,I_datetime
2180,检,O,O
2181,查,O,O
2182,吗,O,O
2183,嗯,O,O
2184,你,O,O
2185,叫,O,O
2186,什,O,O
2187,么,O,O
2188,呢,O,O
2189,这,O,O
2190,边,O,O
2191,帮,O,O
2192,你,O,O
2193,核,O,O
2194,实,O,O
2195,下,O,O
2196,看,O,O
2197,下,O,O
2198,当,O,O
2199,时,O,O
2200,的,O,O
2201,情,O,O
2202,况,O,O
2203,是,O,O
2204,需,O,O
2205,要,O,O
2206,去,O,O
2207,医,O,O
2208,院,O,O
2209,做,O,O
2210,白,B_check,B_check
2211,带,I_check,I_check
2212,常,I_check,I_check
2213,规,I_check,I_check
2214,检,I_check,I_check
2215,查,I_check,I_check
2216,么,O,O
2217,人,B_surgery,B_surgery
2218,流,I_surgery,I_surgery
2219,需,O,O
2220,多,O,O
2221,少,O,O
2222,费,O,O
2223,用,O,O
2224,!,O,O
2225,超,O,O
2226,了,O,O
2227,吗,O,O
2228,？,O,O
2229,你,O,O
2230,的,O,O
2231,Q,O,O
2232,Q,O,O
2233,微,O,O
2234,信,O,O
2235,是,O,O
2236,多,O,O
2237,少,O,O
2238,我,O,O
2239,给,O,O
2240,您,O,O
2241,发,O,O
2242,个,O,O
2243,定,O,O
2244,位,O,O
2245,过,O,O
2246,去,O,O
2247,做,O,O
2248,壁,B_check,B_check
2249,超,I_check,I_check
2250,医,O,O
2251,生,O,O
2252,说,O,O
2253,正,O,O
2254,常,O,O
2255,，,O,O
2256,可,O,O
2257,我,O,O
2258,还,O,O
2259,是,O,O
2260,很,O,O
2261,担,O,O
2262,心,O,O
2263,白,B_symptom,B_symptom
2264,带,I_symptom,I_symptom
2265,像,I_symptom,I_symptom
2266,水,I_symptom,I_symptom
2267,一,I_symptom,I_symptom
2268,样,I_symptom,I_symptom
2269,一,O,I_symptom
2270,样,O,I_symptom
2271,有,B_symptom,I_symptom
2272,点,I_symptom,I_symptom
2273,血,I_symptom,I_symptom
2274,丝,I_symptom,I_symptom
2275,是,O,O
2276,怎,O,O
2277,么,O,O
2278,回,O,O
2279,事,O,O
2280,瘙,B_symptom,B_symptom
2281,痒,I_symptom,I_symptom
2282,说,O,O
2283,明,O,O
2284,是,O,O
2285,有,O,O
2286,病,B_cause,O
2287,菌,I_cause,O
2288,感,I_cause,O
2289,染,I_cause,O
2290,刺,I_cause,O
2291,激,I_cause,O
2292,引,O,O
2293,起,O,O
2294,的,O,O
2295,。,O,O
2296,病,B_cause,O
2297,菌,I_cause,O
2298,繁,I_cause,O
2299,殖,I_cause,O
2300,到,O,O
2301,一,O,O
2302,定,O,O
2303,程,O,O
2304,度,O,O
2305,就,O,O
2306,会,O,O
2307,导,O,O
2308,致,O,O
2309,瘙,B_symptom,B_symptom
2310,痒,I_symptom,I_symptom
2311,或,O,O
2312,者,O,O
2313,长,B_symptom,O
2314,有,I_symptom,O
2315,好,I_symptom,O
2316,多,I_symptom,O
2317,小,I_symptom,B_symptom
2318,颗,I_symptom,I_symptom
2319,粒,I_symptom,I_symptom
2320,，,O,O
2321,小,B_symptom,B_symptom
2322,疙,I_symptom,I_symptom
2323,瘩,I_symptom,I_symptom
2324,，,O,O
2325,以,O,O
2326,至,O,O
2327,于,O,O
2328,红,B_symptom,B_symptom
2329,肿,I_symptom,I_symptom
2330,，,O,O
2331,坠,B_symptom,B_symptom
2332,涨,I_symptom,I_symptom
2333,，,O,O
2334,现,O,O
2335,在,O,O
2336,这,O,O
2337,个,O,O
2338,情,O,O
2339,况,O,O
2340,已,O,O
2341,经,O,O
2342,往,O,O
2343,严,O,O
2344,重,O,O
2345,方,O,O
2346,面,O,O
2347,发,O,O
2348,展,O,O
2349,了,O,O
2350,一,O,O
2351,般,O,O
2352,半,B_datetime,B_datetime
2353,个,I_datetime,I_datetime
2354,月,I_datetime,I_datetime
2355,用,O,O
2356,试,B_tool,B_tool
2357,纸,I_tool,I_tool
2358,应,O,O
2359,该,O,O
2360,能,O,O
2361,测,O,O
2362,出,O,O
2363,来,O,O
2364,了,O,O
2365,吧,O,O
2366,？,O,O
2367,刘,O,B_name
2368,冰,O,I_name
2369,倩,O,B_age
2370,3,B_age,I_age
2371,0,I_age,I_age
2372,岁,I_age,I_age
2373,近,O,O
2374,期,O,O
2375,没,O,O
2376,有,O,O
2377,性,O,O
2378,生,O,O
2379,活,O,O
2380,海,O,B_surgery
2381,伦,O,I_surgery
2382,可,O,I_surgery
2383,视,O,I_surgery
2384,无,B_surgery,I_surgery
2385,痛,I_surgery,I_surgery
2386,保,I_surgery,I_surgery
2387,宫,I_surgery,I_surgery
2388,人,I_surgery,I_surgery
2389,流,I_surgery,I_surgery
2390,，,O,O
2391,网,O,O
2392,上,O,O
2393,预,O,O
2394,约,O,O
2395,后,O,O
2396,手,O,O
2397,术,O,O
2398,费,O,O
2399,是,O,O
2400,6,B_price,B_price
2401,9,I_price,I_price
2402,0,I_price,I_price
2403,元,I_price,I_price
2404,，,O,O
2405,麻,O,O
2406,醉,O,O
2407,费,O,O
2408,1,B_price,B_price
2409,2,I_price,I_price
2410,0,I_price,I_price
2411,，,O,O
2412,术,O,O
2413,前,O,O
2414,检,O,O
2415,查,O,O
2416,3,B_price,B_price
2417,0,I_price,I_price
2418,0,I_price,I_price
2419,左,O,I_price
2420,右,O,I_price
2421,",",O,O
2422,加,O,O
2423,上,O,O
2424,术,O,O
2425,中,O,O
2426,材,O,O
2427,料,O,O
2428,费,O,O
2429,等,O,O
2430,，,O,O
2431,一,O,O
2432,般,O,O
2433,情,O,O
2434,况,O,O
2435,下,O,O
2436,，,O,O
2437,费,O,O
2438,用,O,O
2439,大,O,O
2440,概,O,O
2441,在,O,O
2442,1,B_price,B_price
2443,2,I_price,I_price
2444,0,I_price,I_price
2445,0,I_price,I_price
2446,元,I_price,I_price
2447,左,O,O
2448,右,O,O
2449,大,O,O
2450,概,O,O
2451,两,B_datetime,B_datetime
2452,三,I_datetime,I_datetime
2453,天,I_datetime,I_datetime
2454,了,O,O
2455,我,O,O
2456,今,B_datetime,B_datetime
2457,天,I_datetime,I_datetime
2458,抽,B_check,B_check
2459,血,I_check,I_check
2460,测,O,O
2461,的,O,O
2462,H,B_symptom,B_symptom
2463,C,I_symptom,I_symptom
2464,G,I_symptom,I_symptom
2465,值,I_symptom,I_symptom
2466,是,I_symptom,I_symptom
2467,3,I_symptom,I_symptom
2468,8,I_symptom,I_symptom
2469,9,I_symptom,I_symptom
2470,嗯,O,O
2471,嗯,O,O
2472,那,O,O
2473,我,O,O
2474,下,O,O
2475,班,O,O
2476,去,O,O
2477,月,B_sickness,B_symptom
2478,经,I_sickness,I_symptom
2479,紊,I_sickness,I_symptom
2480,乱,I_sickness,I_symptom
2481,什,O,O
2482,么,O,O
2483,造,O,O
2484,成,O,O
2485,的,O,O
2486,看,O,O
2487,下,O,O
2488,实,O,O
2489,际,O,O
2490,的,O,O
2491,情,O,O
2492,况,O,O
2493,吧,O,O
2494,以,O,O
2495,正,O,O
2496,规,O,O
2497,的,O,O
2498,检,O,O
2499,查,O,O
2500,为,O,O
2501,准,O,O
2502,有,O,O
2503,囊,B_cause,B_symptom
2504,肿,I_cause,I_symptom
2505,肌,B_cause,B_symptom
2506,瘤,I_cause,I_symptom
2507,或,O,O
2508,者,O,O
2509,盆,B_cause,B_sickness
2510,腔,I_cause,I_sickness
2511,炎,I_cause,I_sickness
2512,的,O,O
2513,，,O,O
2514,也,O,O
2515,会,O,O
2516,引,O,O
2517,发,O,O
2518,腰,B_symptom,B_symptom
2519,痛,I_symptom,I_symptom
2520,的,O,O
2521,我,O,O
2522,平,O,O
2523,时,O,O
2524,不,O,O
2525,玩,O,O
2526,那,O,O
2527,些,O,O
2528,那,O,O
2529,说,O,O
2530,明,O,O
2531,你,O,O
2532,之,O,O
2533,前,O,O
2534,的,O,O
2535,炎,B_symptom,B_symptom
2536,症,I_symptom,I_symptom
2537,治,O,O
2538,疗,O,O
2539,效,O,O
2540,果,O,O
2541,也,O,O
2542,不,O,O
2543,怎,O,O
2544,么,O,O
2545,好,O,O
2546,容,O,O
2547,易,O,O
2548,复,O,O
2549,发,O,O
2550,嗯,O,O
2551,，,O,O
2552,那,O,O
2553,您,O,O
2554,尽,O,O
2555,早,O,O
2556,的,O,O
2557,就,O,O
2558,近,O,O
2559,医,O,O
2560,院,O,O
2561,检,O,O
2562,查,O,O
2563,治,O,O
2564,疗,O,O
2565,下,O,O
2566,吧,O,O
2567,现,O,O
2568,在,O,O
2569,月,B_physiology,B_physiology
2570,经,I_physiology,I_physiology
2571,第,B_datetime,O
2572,几,I_datetime,O
2573,天,I_datetime,O
2574,的,O,O
2575,？,O,O
2576,检,O,O
2577,查,O,O
2578,环,B_tool,B_tool
2579,的,O,O
2580,位,O,O
2581,置,O,O
2582,好,O,O
2583,不,O,O
2584,好,O,O
2585,有,O,O
2586,没,O,O
2587,有,O,O
2588,坎,B_symptom,B_symptom
2589,墩,I_symptom,I_symptom
2590,下,I_symptom,I_symptom
2591,移,I_symptom,I_symptom
2592,三,B_price,B_price
2593,千,I_price,I_price
2594,块,I_price,I_price
2595,钱,I_price,I_price
2596,我,O,O
2597,是,O,O
2598,解,O,O
2599,小,B_physiology,O
2600,便,I_physiology,O
2601,次,O,O
2602,说,O,O
2603,请,O,O
2604,问,O,O
2605,是,O,O
2606,怎,O,O
2607,么,O,O
2608,回,O,O
2609,事,O,O
2610,啊,O,O
2611,全,O,O
2612,国,O,O
2613,女,O,O
2614,性,O,O
2615,健,O,O
2616,康,O,O
2617,救,O,O
2618,助,O,O
2619,工,O,O
2620,程,O,O
