sentence1,sentence2,label
肾病五期能治疗好吗,肾衰竭能治疗好吗,0
永久脱毛 ,两条腿永久脱毛,0
阴经缝有小白点,龟头披上有小白点,0
都需要检查什么怎么检查,都怎么检查啊,0
有副作用吗？,激光脱毛有副作用吗,0
是的，好多年了,透析了，好多年了,0
那手淫怎么戒掉,怎莫戒掉手淫,1
幼稚子宫，,是坏人幼稚子宫,0
甲高有什么方法治疗吗,有什么治疗方法,0
子宫切除对性生活有什么影响？,切除子宫对性生活有影响吗,1
洗纹身怎么收费的？,洗纹身，怎么收费？,1
早泄可以治疗吗，,早泄 可以治疗吗？,1
这个割了有啥好处啊,割了包皮  有什么好处,0
我痛不痒,有时庠有时不痒,0
查询费用15817395982洗纹身,洗纹身有优惠吗？,0
饮食要注意什么吗,饮食要注意什么,1
紫癜是什么造成的,肾病是什么造成的,0
肌肝偏低什么原因,肾衰竭是什么原因,0
自体脂肪丰胸的费用,自体脂肪丰胸吗,0
竹叶子能治疗肾衰竭吗,外省能治疗吗,0
怎么修复处女膜,处女膜修复收费,0
高龄会有危险吗,接通手术危险吗,0
好像有两三年了吧,有两三年了吧,1
石女有治好的吗,什么是石女呢,0
正常多少分钟,多少分钟算正常,1
多囊肾尿血,肾性尿血,0
有办法否？,有什么增肥的办法吗,0
这是什么原因引起的？,请问这是什么原因引起的,1
多久能测出来怀孕,试纸多久能测出来怀孕啊,0
非经期初学,非经期出血是什么原因呢,0
月经量少 出虚汗 怎么回事啊,你好，月经量少是怎么回事,0
石女可以治好吗, 石女可以治好吗,1
外阴痒是怎么回事啊？,外阴痒，,0
外阴瘙痒用什么药呢？,外阴瘙痒用什么药治疗,1
那吃什么药比较好！,吃什么药比较好,1
居然不是永久的,肤丽美不是永久的吗？,0
百斑会传染吗,那会传染吗,0
糖珍是什么,白斑是什么,0
是冰点脱毛吗,脱毛9.9是冰点吗,0
刺穿疼吗,脚背疼怎办,0
尿频，嗜睡,尿频，夜尿频,0
我是宁夏，先天性无子宫可以治疗吗？,是先天性无阴道吗,0
肾虚早泄,是不是肾虚呢？,0
上大号便血是怎么回事,便血是怎么回事呢,1
阴道闭锁,阴道闭锁做手木,0
有永久脱毛的吗, 有永久脱毛吗,1
双眼皮埋线多钱？,双眼皮埋线580,0
脱毛是永久性的？吗,可以永久性的吗,0
是中医治疗还是西医治疗,中医还是西医好,0
肾病综合征，能治吗,能治号码,0
紫癜怎么治疗？,那应怎么治疗？,0
漏疮怎么治,怎么治,0
就是包皮过长不做手术可以吗,做手术可以吗,0
肾衰竭两年有余，肌酐1000多,也是两年多了,0
没有影响,没有影响罢,0
不会痛的吗,做试管婴儿会不会痛,0
肾部穿刺有危险,透析有危险,0
BV检查是什么,什么是BV检查,1
是的，是无痛人流吗？,人流 都是无痛的吗,0
偶尔脚肿,偶尔有,0
胎记能治吗,呗克痣能治吗？,0
一大一小一高一低,小阴唇一大一小,0
尿有嗅味什么原因,是什么原因,0
怎么治疗这个,这个治疗是怎么治疗的啊,1
有什么增肥的办法吗,有办法否？,0
玻尿酸能保持多久的,玻尿酸注射 能保持多久？,1
这个治疗能好吗,这个能治疗好吗？,1
始基子宫能治疗？,你好始基子宫可以治疗吗,1
我大便出血是怎么回事,大便出血怎么回事,1
我是先天性无子宫 请问怎么治疗,先天性无子宫治疗费用,0
我的严重吗,严重早泄，,0
祛痣会不会留疤的,祛痣 会留疤吗,1
瘦脸针是打什么牌子的, 什么牌子的瘦脸针,1
只前我有盆腔积液,是的，有盆腔积液,1
外阴痒，,外阴痒怎么办,0
不像痔疮吗,市痔疮吗,1
吃药还是手术。,是吃药还是手术呢？,1
现在白带是黄色,就白带是黄色的,1
是重度,重度？,0
看中耳炎吗,我大鸡看,0
请问先天性无子宫可以治疗吗,我是先天性无子宫 请问怎么治疗,1
能吃什么药好,那我吃什么药好呢,1
双侧卵巢多囊样会痛吗,做输管造影会不会痛,0
本月月经有血块,来月经有血块正常吗？,0
am是什么,是因什么,0
会不会拉断啊,会不会啊？,0
多囊肾一般怎么治疗,那一般是怎么治疗,0
肾病综合征，能治吗,胸膜淀粉样变能治吗,0
情况严重吗,以上情况严重吗,1
紫癜吃什么药好,水仲病吃什么药好,0
手淫过度吗,我手淫过度的,0
真皮斑可以做吗,真皮斑祛斑价格区间,0
喝药还是手术呢,喝药吗,1
这个严重吗,我的严重吗,1
肌酐204能不能治疗好,能不能治疗？,0
无阴道，墙角子宫,无痛感,0
我想咨询一下，,我就想咨询一下。,1
有月经推迟,吃药月经会推迟吗,0
什么叫化学致癌物,叫什么   非洲动力源,0
胎记多大可以治疗,多大可以开,0
海淀医院是三甲医院吗,你们是三甲医院还是？,0
自体脂肪填充维持多久,自体脂肪丰胸可以维持多久呢,0
处女膜修复价格,处女膜三层修复,0
怎么降低敏感度呢？,请问怎么可以降低龟头敏感度,0
有真皮斑,27真皮斑,0
无痛人流价格,我只查无痛人流费用,1
请问，乳头内陷怎么办,乳头内陷的手术价格,0
什么是阴囊潮湿吗,阴囊潮湿是什么原因呢？,0
肾衰竭三期怎么治疗,过敏性字典怎么治疗,0
是子宫下垂吗,磅悦下垂,0
58是永久的吗？,永久脱毛多钱,0
埋线双眼皮 , 埋线双眼皮价格,0
膜性肾病能治愈吗,过敏性紫癜能治愈吗,0
有什么症状,肾衰竭是什么症状,0
吃的药,有什么药吃设有,0
b超怎么做？,做b 超吗,0
请问光子嫩肤院内价格,光子嫩肤啊,0
红斑狼疮能看好吗,狼疮能看好吗,1
有影响吗,会有什么影响吗,1
会不会是怀孕啊？,这个会不会怀孕,0
我是双子宫双宫颈,我是双子宫双宫颈双阴道,0
达英有副作用吗？, 会有副作用吗,0
有什么好方法,有什么好的治疗方法吗？,1
雄黄酒能治白癜风吗,能治吗,0
都需要做什么检查项目啊,有什么检查项目,1
请问无子宫无阴道能治吗,无阴道无子宫这先天性的能治吗,1
恩 有的,恩，,0
透析  两年了,肾病两年了,0
不是永久的吗？,不是永久的？,1
胎记去除需要多少钱,去除胎记需要多少钱,1
您好，验孕棒一深一浅就是怀孕吗,你好验孕棒一深一浅是怀孕了吗,1
前列腺炎症有什么症状,有前列腺的症状,0
验孕棒一浅一深是怀孕吗,验孕棒一深一浅是怀孕吗,1
白斑会传染吗？,白癜风会传染吗,0
怀孕初期会有什么症状么,初期怀孕什么症状,1
那肾病综合征能不能治好？,慢性肾炎能不能治好,0
吃药治疗可以吗,是吃药可以治疗吗,1
毛孔粗大,我毛孔粗大,1
怎么戒掉呢,怎莫戒掉手淫,0
白带有点发黄,白带 有点发黄,1
引起肾病的原因是什么,是什么原因引起的,0
北京302医院血管瘤挂什么科,血管瘤治疗挂什么科,0
双角子宫能治疗吗？, 双角子宫可以治疗吗,1
红斑狼疮可以治愈吗？,系统性红斑狼疮可以治愈吗,0
透血几年了,肾病几年了,0
要是一个月来两次月经正常吗,月经一个月来两次是正常吗？,1
能吃的什么药好呢,我这吃什么药好呢,1
我该怎么办。,我该怎么,1
先天性无子宫怎么治疗？,先天性无子宫治疗费用,0
是痔疮吗？女性,不像痔疮吗,1
龟头痒是怎么回事呢？,痒怎么回事,0
危险吗,有什么危险吗,1
是淡白色的,淡白色吧,1
多白带是怎么回事,白带多怎么回事？,1
什么是白斑, 什么是白斑,1
女人什么时候最容易怀孕,什么时候最容易容易怀孕,1
吃药还是手术？,还是吃药,0
幼稚子宫。可以治疗吗？,幼稚子宫可以治疗么？,1
肾病综合征好治吗,酒糟鼻好治吗,0
可以永久性的,脱毛  有永久性的吗,0
咬肌肿大,我咬肌,0
洗纹身大概要多少钱,洗纹身要多少钱,1
疤痕能修复吗？,修复疤痕费用,0
住院治疗,住院治疗，,1
我的双子宫影响怀孕吗？,双子宫怀孕有什么影响？,1
红班狼疮能治好吗,透析了能治好吗,0
先天性无子宫无阴道,先天性幼年子宫 无阴道,0
怀孕药流可以吗,怀孕多久 可以 药流,0
怎么解决呢 ？,可以怎么解决呢,1
双角子宫能怀孕吗, 双角子宫能怀孕吗？,1
做来效果怎么样, 效果怎么样,1
以前有过的,有过手淫实,0
挂新生儿科？,请问儿童医院挂什么科,0
月经黑色是怎么回事？,月经纯黑色怎么回事,1
会影响怀孕率？,盆腔积液会影响怀孕？,0
白带就像豆腐渣,我白带像豆腐渣,1
你是什么医生,你是助理还是医生,0
阴囊潮湿，是内潮,阴囊潮湿有腰酸背疼,0
那有办法解决吗？,那有什么解决的办法呢,1
大分子和小分子有区别吗,我想问一下玻尿酸大分子和小分子有什么区别,0
撸完管龟头疼,小便龟头疼怎么回事,0
喝药吗,杂治疗？喝药？,1
你好，月经量少是怎么回事, 月经量少是怎么回事,1
一双 一单,一单一双,1
有什么药物治疗吗,有什么药物可以治疗吗,1
外阴瘙痒是怎么回事？,外阴瘙痒是怎么回事,0
你们是公立医院吗,是公立医院吗,1
阴囊潮湿是为什么啊,阴囊潮湿是什么？,0
发黄什么原因,白带发黄多什么原因,0
小腹痛小腹痛,是的小腹痛,1
我还有件事想咨询一下,我就想咨询一下。,1
不是有永久吗,激光不是永久的吗,0
我左边睾丸有点痛怎么回事,我左边有点痛,0
抱歉。,兔头露半园。,0
紫殿吃什么药,吃什么药降下来,0
怎么调理月经不调,月经不调应该怎么调理,1
可以勃起硬度不够,阴茎勃起硬度不够怎么治疗,0
可以全身美白？,美白针可以全身美白,0
始基能治好吗,始基子宫能治好？,0
怎么调理月经不调呢,怎么调理月经不调啊,1
这个对外保密吗？,没有保密,0
在亦庄哪里,你门地址在哪里,0
月经量少是怎么回事啊,你好，月经量少是怎么回事,1
肾病综合征用药,透析是用药还是用血透析,0
nzw怎么治,白癜风怎么治,0
发际线升高,有发际线脱毛吗,0
潮是什么原因,原因是什么？,0
做b超68吗,没有 做b超,0
疾素能治肾病吗,青蛙能治肾病吗,0
早泄能治好ma,能治好了,0
白带 有点发黄的,白带发黄有点,1
试纸多久能测出来,我多久能测出来？,0
贤炎可以治疗吗,狼疮可以治疗吗,0
先天性无阴道，无子宫,先性无子宫,0
治疗胎记大概多少钱,治疗费用大概多少钱,0
埋线可以保持多久呢,埋线 保持多久,1
非经期出血什么原因,非经期出血是什么原因,1
子宫切除影响性生活吗,切除子宫对性生活有影响吗,1
童颜水光针是什么,水光针有什么活动吗？,0
咋天检查,肌酐是怎么检查,0
做爱早泄怎么治啊,前列腺炎怎么治啊,0
对了你们医院属于三甲医院吗,咱是三甲医院吗？,1
你们黄褐斑怎么治疗？,黄褐斑怎么治疗，怎么收费,0
阴廊潮湿是怎么回事,阴囊潮湿发粘是怎么回事,0
会不会是怀孕啊？,会不会市怀孕了,1
需要保密,可以保密吗,0
阴经两面白带多,左天白带多,0
莓菌阴道炎用什么药,阴道炎用什么药,0
肾衰竭 怎么治啊,肾衰竭不透析怎么治？,0
胆红素什么意思,四级是什么意思,0
皿压高咋办,咋办呢,0
没有子宫，能过性生活吗,没有子宫能过性生活吗,1
脚肿，怎么办,肌酐300怎么办,0
有便血怎么回事,上大号便血是怎么回事,1
我这个病严重吗,严重吗？这个病,1
豆腐渣状白带,豆腐渣状,0
中指长,是的长,0
是时间短吗,时间短早泄,0
胎记能彻底去除吗,胎记能彻底去除吗？,1
检查双肾伟缩,公务园屎检查,0
请问，乳头内陷怎么办,乳头内陷咋搞,1
肾病是吃豆腐造成的吗,肾病是什么造成的,0
你们那是怎么治疗,那你们是怎么治疗,1
什么叫做冰点脱毛？,冰点脱毛 是什么,1
月经呆几天算正常,一般月经推迟几天算正常的,0
双肾增大,心增大,0
玻尿酸注射一次维持多久, 玻尿酸注射可以维持多久,1
外阴痒和疼怎么回事,外阴痒有出血怎么回事,0
大概治疗要多少费用,大概多少钱的预估,1
需要检查？,早泄需要做什么检查？,0
三镜一丝要住院吗,‍人工‍受孕‍唔要‍住院‍吗,0
你好早泄怎么治疗,你好 早泄怎么治疗,1
激光可以去除胎记吗, 胎记可以激光去除吗,1
会是什么原因呢,是什么原因？呢,1
一般洗纹身要多少钱,洗纹身贵不贵,1
碱性磷酸酶2O8是什么原因,查不出什么原因,0
有什么注体方法,有木有什么方法,1
肾病综合征如何分期,用微信聊如何,0
叫早泄吗,什么叫镶珠？,0
在易县,我人在昌平,1
就白带有点发黄, 白带有点发黄,1
国产进口的区别在于？, 国产和进口有什么区别呢,1
那可以做b超吗,b超？,0
治疗胎记要多少钱,要治疗，要多少钱,0
宫腔镜要住院吗,结扎要住院吗？,0
以前有手淫。,有以前有手淫,1
阴囊潮湿是什么原因呢？,什么是阴囊潮湿吗,0
龟头上有小红点怎么回事？,龟头上有小红点是怎么回事呀,1
那怎么办了？,那怎么办😱,1
龟头总长白色的东西，是怎么回事,龟头上有白色的东西是怎么回事,1
我想咨询下额角,我想咨询下6D美眼,0
做输卵造影会不会痛,不会痛的吗,0
低蛋白是什么意思,透血什么意思,0
能自愈吗？,过敏性紫癜能自愈吗,0
肌酐1157危险吗？,肾穿危险吗？,0
造影会痛吗？会痛吗？,下腹会痛吗,0
"我想咨询""双重人格的特征""","我想咨询""来大姨妈失眠什么原因""",0
你是医生？,你是医生还是护士,0
怎么治啊？,肌酐15l怎么治？,0
会传染吗？,请问会传染吗,1
龟头上小红点是怎么回事,龟头上有小红点，是怎么回事,1
早泄可以治疗吗，, 早泄可以治疗吗,1
早孕试纸能测出来吗,那我用早孕试纸能测出来吗,1
吃点什么药好现在,您老吃点什么药好,1
激光祛痣会留疤吗。,激光祛痣会不会留疤啊,1
可以吃点什么药,吃点什么药,1
尿不尽尿急,尿不尽 尿急有点,1
月经发黑怎么回事,发黑,0
脖子疼,脚背疼怎办,0
光子嫩肤啊,激光是光子嫩肤吗？,0
我就想咨询一下。,我就想咨询一下,1
一般雪要多少钱,一般治疗费用多少钱？,1
石女？,是不是石女,1
测试纸一道深一道浅,一道深一道浅是怎么回事,0
外阴瘙痒用什么药好使,外阴瘙痒用什么药,1
龟头上有小红点，是怎么回事,龟头上有小红点怎么回事,1
天生无子宫可以治疗吗？,是天生没有，,0
一般怀孕多久能测出来,请问怀孕多久能测出来,1
去黑眼圈小妙招摆脱熊猫眼,去黑眼圈的？,0
四十七了，有两年多了,两年了多了,0
什么是白斑, 什么是白斑,1
天生无阴道无子宫,天生没有子宫可以治疗吗？,0
可以自体脂肪填充吗？,自体脂肪 填充,0
盘腔积液会影响怀孕？,有阴道炎会影响怀孕吗？,0
阳威早显吃什么药,是的吃什么药,0
自体脂肪 填充,自体脂肪填充吗？,0
宫外孕疤痕修复, 修复疤痕,0
红斑狼疮肾病吃什么中药,吃的是中药,0
请问外阴瘙痒有嘎达用什么药,我外阴瘙痒用什么药,0
如何清除,肾病综合征如何分期,0
打美白针有副作用吗,脱毛 有副作用吗,0
单角子宫能顺生吗,我是单角子宫,0
脚肿什么原因,肾病综合征犯病原因是什么,0
淄川可以脱唇毛吗,脱唇毛？,0
一般要多少钱,一般需要多少钱,1
每到下半年复会复发,复发,0
能治吗？,鱼鳞病能治吗,0
左边睾丸疼是怎么回事,左边睾丸疼怎么回事,1
请问激光祛斑会反弹吗,激光祛斑会反弹不,1
会不会怀孕呢？,会不会以后不会怀孕了？,1
尿频  尿急   尿不尽,尿频尿急，尿不尽,1
血管瘤一般要多少钱,血管瘤 一般要多少钱,1
打麻药,是打麻药吗,0
手术有微危险吗,腹痛会有危险吗,0
促排卵用什么方法,用什么简便方法？,0
乳头内陷怎么,乳头短平内陷怎么办,0
你好在的吗？,你好 请问在吗,1
国产瘦脸针和进口瘦脸针的区别是什么,国产和进口瘦脸针有什么区别吗,1
请问无子宫无阴道能治吗,先天性无子宫无阴道能治吗,1
吃药能消出吗,能吃药吗,1
吃药治疗呢 还是,是吃药还是做什么？,1
是吃药还是？,是吃药治疗还是什么,1
我性生活时间短？,就性生活时间短,1
需要b超吗？,需要做b超,0
白带发黄有点,白带有点发黄,0
过敏性紫癜是什么引起的,是紫癜引起的,0
怎么根治,过敏性紫癜能根治吗,0
现在无子宫无阴道可以治疗吗,无阴道无子宫可以治疗吗,1
祛疤什么价,你们可以祛疤吗？,0
多久可以做人流啊？,做人流后多久可以洗头,0
 会有后遗症吗,会有什么后遗症的吗？,0
瘦脸针什么牌子的好,瘦脸针呢什么牌子,0
物理治疗是什么？,什么是物理治疗,1
从小就有黑眼, 从小就有了,0
嘴角发黑,月经发黑是怎么回事？,0
会危险吗？, 会有危险吗,1
我该怎么办，医生,我该怎么办怎么治疗,1
打美白针有没有副作用,有没有副作用的,0
冰点脱毛激光,是冰点脱毛吗？还是激光？,0
大便出血怎么回事？,小男孩大便出血怎么回事,1
