,uuid,sentence,sentence2,label
592,a3dbcc9e-2dcd-11ea-bcb9-e0d55e7e3b80,那要去怎么检查？,那要做个什么检查,1
593,a3dc8f62-2dcd-11ea-aa53-e0d55e7e3b80,我感觉也是，怎么治疗,治疗要怎么治疗,1
596,a3dc685b-2dcd-11ea-9d82-e0d55e7e3b80,怎么可以调节,是啊  怎么可以控制呢,0
598,c9f1a3d4-1bf8-11ea-b067-e0d55e7e3b80,多少钱一个小时？,多少钱一小时,1
599,c9f17cc5-1bf8-11ea-af89-e0d55e7e3b80,那要怎么治疗呢！,我这要怎么治疗,1
600,a3deb110-2dcd-11ea-a4cf-e0d55e7e3b80,那我应该注意点什么嘛,做了有什么要注意的,0
603,c9f12ff9-1bf8-11ea-94a9-e0d55e7e3b80,哦，，这样啊,嗯嗯，这样也可以,1
605,a3db7ecb-2dcd-11ea-a31a-e0d55e7e3b80,还是要去医院检查对吧,在医院检查就可以吗？？,0
607,c9f39fb2-1bf8-11ea-bb77-e0d55e7e3b80,没有 ? 就是想咨询一下 ? 看看会是什么原因,没有，我想咨询一下看是什么原因引起的,1
608,a3defef6-2dcd-11ea-9d0e-e0d55e7e3b80,做这个检查多少钱啊,检查得花多少钱？,1
611,c9f43b2e-1bf8-11ea-96fa-e0d55e7e3b80,包皮手术好做吗,包皮割除手术,0
615,c9f4af9b-1bf8-11ea-aab2-e0d55e7e3b80,在哪检查啊,这个得做啥检查啊,0
617,a3db5787-2dcd-11ea-a6de-e0d55e7e3b80,治疗大约需要多久,这样治疗需要多久,1
619,a3dcdde0-2dcd-11ea-8fcb-e0d55e7e3b80,药膏类的呢,抹点药膏可以吧？,0
623,a3ded7d3-2dcd-11ea-90da-e0d55e7e3b80,龟头有一片一片的红还疼咋回事,龟头旁边有一片红色的肉是咋回事,0
626,a3da2054-2dcd-11ea-b343-e0d55e7e3b80,他这是什么原因,什么引起的啊?,1
630,a3df263b-2dcd-11ea-bacd-e0d55e7e3b80,嗯呐，怎么预约,这个怎么预约,1
633,a3dda022-2dcd-11ea-b094-e0d55e7e3b80,像这样一般花多少钱,一般情况下多少钱,1
634,c9f351b6-1bf8-11ea-8274-e0d55e7e3b80,还没检查,现在没有检查,1
635,c9f39f75-1bf8-11ea-a34a-e0d55e7e3b80,前列腺液检查是怎么检？,前列腺怎么有问题,0
637,a3ded831-2dcd-11ea-9f26-e0d55e7e3b80,为什么会勃起不坚,为什么阴茎勃起会弯？,0
638,a3da6dd2-2dcd-11ea-8be5-e0d55e7e3b80,前列腺肥大   和前列腺增生是一样的吗,前列腺增生用啥药,0
640,a3df9a4a-2dcd-11ea-bf26-e0d55e7e3b80,是什么原因阿,对那是什么原因造成的,1
641,a3d9f962-2dcd-11ea-b302-e0d55e7e3b80,不在了吗？？,不在范围内吗,0
646,c9f35158-1bf8-11ea-a820-e0d55e7e3b80,需要做什么检查吗,哦，临床检查需要做什么？,0
649,c9f06bab-1bf8-11ea-adb6-e0d55e7e3b80,那怎么治疗啊,药物治疗怎么治,0
652,c9f2db39-1bf8-11ea-a5d8-e0d55e7e3b80,请问用什么药呢,请问吃啥药,1
655,a3dd2b2c-2dcd-11ea-92d1-e0d55e7e3b80,那应该怎么治疗，,怎么治疗好的,0
656,a3df9b09-2dcd-11ea-925c-e0d55e7e3b80,治疗怎么治疗。你也不知道,可以怎么治疗呢，,0
658,c9f1cafe-1bf8-11ea-8945-e0d55e7e3b80,以前也不是这样的，以前很好，就是最近这几年才这样的，,以前不是这样的,0
659,c9f3c5d4-1bf8-11ea-9452-e0d55e7e3b80,能治阳痿早泄吗？,阳痿早泄？,0
660,a3ddee79-2dcd-11ea-bfc3-e0d55e7e3b80,得去什么医院,:医院在什么地方了,0
661,cb05c771-1bf8-11ea-aeec-e0d55e7e3b80,少  一个月5次这样,27岁   应该一个星期这样,0
665,c9f10926-1bf8-11ea-8511-e0d55e7e3b80,这是什么情况呢。,请问这是什么情况？,1
666,a3de6381-2dcd-11ea-9f7a-e0d55e7e3b80,请问，这样，做什么检查啊，,要做什么检查嘛,1
669,a3df7446-2dcd-11ea-b8f1-e0d55e7e3b80,是不是包皮过长?,包皮过长能影响吗不是包茎！,0
677,a3dd0449-2dcd-11ea-9cce-e0d55e7e3b80,请问阴囊潮湿是什么病,阴囊潮湿总什么药,0
681,c9f2b450-1bf8-11ea-ad87-e0d55e7e3b80,能不能治好,能治好嘛,1
685,c9f39f9d-1bf8-11ea-9cab-e0d55e7e3b80,一般情况下大概多少呢,大概要多少？,1
686,c9f06c44-1bf8-11ea-9cac-e0d55e7e3b80,可以免费给做检查？,免费检查吗,1
687,c9f156f2-1bf8-11ea-b834-e0d55e7e3b80,上哪医院检查了,你是说还是说去医院检查吧,0
693,c9f06be6-1bf8-11ea-b188-e0d55e7e3b80,需要吃点什么药吗,那我这个需要吃点什么药吗,1
694,a3d9f96e-2dcd-11ea-8a07-e0d55e7e3b80,不知怎么治疗,怎么治疗治疗呀？,1
697,a3df4d10-2dcd-11ea-92d9-e0d55e7e3b80,怎么医治？？,那怎么治好呢,1
699,a3dbcc7f-2dcd-11ea-a3f2-e0d55e7e3b80,那是应该去大医院挂号吗,到您医院如何号挂号,0
700,a3db7f52-2dcd-11ea-a29d-e0d55e7e3b80,这几天才痒的,没有，就这几天才痛的,0
701,a3dcdde3-2dcd-11ea-af35-e0d55e7e3b80,血精，怎么回事,出现血精怎么办,0
702,a3dba5d2-2dcd-11ea-9891-e0d55e7e3b80,那像我这种还可以治疗不？,那像这种情况下怎么治疗,0
703,c9f0bad1-1bf8-11ea-81a0-e0d55e7e3b80,检查要多少钱,这个都检查需要多少钱,1
707,c9f17c4c-1bf8-11ea-8623-e0d55e7e3b80,什么食物可以补肾呢,吃什么食物补肾那,1
708,a3df9b3b-2dcd-11ea-8e0c-e0d55e7e3b80,看男科一般需要做哪些检查？,男科需要做什么检查吗?,1
710,c9f1f13b-1bf8-11ea-86ad-e0d55e7e3b80,用看医生吗？,不是呀，医生,0
716,a3df2572-2dcd-11ea-aa29-e0d55e7e3b80,医院割一次多少钱啊？,这个去医院多少钱,0
717,a3dcb6ac-2dcd-11ea-8c0a-e0d55e7e3b80,是怎么样的一个手术,手术？怎么样手术？,1
720,a3dd041b-2dcd-11ea-94d1-e0d55e7e3b80,请问吃什么药可以治疗？,吃什么药，能治疗,1
724,c9f412e8-1bf8-11ea-8a7d-e0d55e7e3b80,这种情况大概花多少钱,大概花多少钱,1
732,c9f2b4ca-1bf8-11ea-aac7-e0d55e7e3b80,怎么治疗好啊,该怎么检查治疗啊,0
733,c9f328ff-1bf8-11ea-9ae2-e0d55e7e3b80,那什么时候治最好。,什么时候,0
735,a3de6374-2dcd-11ea-960e-e0d55e7e3b80,请问那个阴囊潮湿吃什么药,阴囊潮湿吃什么水果,0
740,c9f06c48-1bf8-11ea-91fc-e0d55e7e3b80,做什么检查？,主要都检查什么呢,0
742,a3db09fb-2dcd-11ea-af13-e0d55e7e3b80,我这包皮过长是不是得手术啊,包皮过长只能手术吗,1
745,a3defefd-2dcd-11ea-81d5-e0d55e7e3b80,像我这中情况怎么治疗,那还怎么治疗呢？,1
746,c9f4fd32-1bf8-11ea-86f8-e0d55e7e3b80,奥，需要怎么治疗呢,这个要怎么治疗,1
748,a3df9aed-2dcd-11ea-a8f5-e0d55e7e3b80,没做呢就是咨询咨询,那我咨询下,0
750,a3de8a0c-2dcd-11ea-8b83-e0d55e7e3b80,这个需要检查后再做是吗,都需要检查完吗,0
754,a3dbccd7-2dcd-11ea-a57a-e0d55e7e3b80,那需要怎么治疗手术吗,需要怎么去治疗,0
755,a3deff27-2dcd-11ea-b124-e0d55e7e3b80,前列腺炎治疗大概需要多少钱,治疗大概需要多少钱。,0
757,c9f4d654-1bf8-11ea-91c9-e0d55e7e3b80,主要检查什么,那都需要做什么检查那,0
758,a411d7dc-2dcd-11ea-8fb0-e0d55e7e3b80,这需要去医院吗不比,那就是需要去医院了？,0
760,a3ddee89-2dcd-11ea-8d2c-e0d55e7e3b80,得带多长时间,住多久？,0
761,a3db3131-2dcd-11ea-b413-e0d55e7e3b80,有啥药物治疗吗,保守治疗是药物治疗吗？,0
769,a3da478d-2dcd-11ea-90ef-e0d55e7e3b80,具体有什么治疗方法吗？,那具体有什么方法,0
770,a3da201f-2dcd-11ea-b377-e0d55e7e3b80,什么引起了,那是因为什么才引起的,1
771,c9f2db08-1bf8-11ea-88b4-e0d55e7e3b80,这是什么意思,什么意思呢,1
775,c9efcfe8-1bf8-11ea-b05f-e0d55e7e3b80,什么是早泄？,阳痿早泄吃什么药？,0
782,a3dabc5f-2dcd-11ea-ae51-e0d55e7e3b80,得花多少钱检查,全下来得花多少钱,0
783,c9f17ca2-1bf8-11ea-b3e5-e0d55e7e3b80,你就说什么原因引起的,什么原因,1
786,a3db578b-2dcd-11ea-b0f8-e0d55e7e3b80,治疗大约需要多久，是药物治疗还是什么？,治疗大约需要多久,0
788,c9f412db-1bf8-11ea-a184-e0d55e7e3b80,包皮垢是什么,不是包皮长,0
789,c9f32984-1bf8-11ea-96ed-e0d55e7e3b80,现在预约检查要多少钱啊,多少费用检查呢,0
799,a3dc41bc-2dcd-11ea-bf0a-e0d55e7e3b80,多久复查,多久换药啊,0
801,a3df744b-2dcd-11ea-9b8b-e0d55e7e3b80,是不是阴囊潮湿带的,阴囊潮湿是不是很常见的病,0
803,a3db3092-2dcd-11ea-9247-e0d55e7e3b80,早早泄怎么办,撸多了早泄咋办？,0
806,c9f4b006-1bf8-11ea-a537-e0d55e7e3b80,勃起不坚怎么办,"勃起不坚,中途疲软",0
810,a3dc1b1e-2dcd-11ea-9241-e0d55e7e3b80,可以用什么药外用药,用吃什么药还是外用药,1
811,c9f3ec01-1bf8-11ea-a75b-e0d55e7e3b80,那怎么调理调理,肾虚怎么调理啊,0
814,a3ded866-2dcd-11ea-b70b-e0d55e7e3b80,他是什么原因引起的啊,对那是什么原因造成的,1
816,c9f0e204-1bf8-11ea-aa82-e0d55e7e3b80,有什么问题吗？,我有什么问题？,1
820,a3da6e2b-2dcd-11ea-8365-e0d55e7e3b80,包皮长不用做手术吗,包皮必须做手术吗,0
824,a3dbcc7b-2dcd-11ea-9b3d-e0d55e7e3b80,那是因为什么才引起的,什么引起的啊?,1
825,a3db09b2-2dcd-11ea-bfe7-e0d55e7e3b80,我应该吃点什么药呀,我应该买点什么要吃,1
829,a3dabc2d-2dcd-11ea-9122-e0d55e7e3b80,就是问问先,他让我问问了,1
833,c9f43b54-1bf8-11ea-a6d8-e0d55e7e3b80,我还是去检查吧，谢谢你,明天我上医院去检查看看吧，谢谢你,1
836,a3dcddf4-2dcd-11ea-896e-e0d55e7e3b80,许的下班了吗？,你那几点下班？,1
838,a3ddedd4-2dcd-11ea-8e4f-e0d55e7e3b80,在网上怎么预约？,怎么网络预约啊,1
841,c9f3c6aa-1bf8-11ea-b43c-e0d55e7e3b80,全检查，大概需要多少钱,大约需要多少钱啊,0
842,c9f37822-1bf8-11ea-ad5c-e0d55e7e3b80,怎么治疗呀？,怎么个治疗方法,1
844,a3dfc14a-2dcd-11ea-9a36-e0d55e7e3b80,给我推荐吃什么药？？,需要吃什么药？推荐下,1
849,c9f4d722-1bf8-11ea-9090-e0d55e7e3b80,手术怎么做,什么手术,0
852,cb0578d6-1bf8-11ea-b775-e0d55e7e3b80,这个是要药物治疗吗,是药物治疗，还是,1
854,a3de1564-2dcd-11ea-9924-e0d55e7e3b80,我这个需要做什么检查,我想问需要进一步检查，查什么,0
856,c9f4892e-1bf8-11ea-977a-e0d55e7e3b80,怎么跟医生说,您是医生么,0
857,a3ded77a-2dcd-11ea-a787-e0d55e7e3b80,都是什么原因呢,是什么引起的那,1
858,a3ddc768-2dcd-11ea-9220-e0d55e7e3b80,吃中药治疗呢,治疗是喝中药为主吗？,0
859,c9f17cdf-1bf8-11ea-b95f-e0d55e7e3b80,你是男医生还是女医生,你是女医生,0
861,a3da6e9d-2dcd-11ea-8dde-e0d55e7e3b80,吃什么能缓解呢？,那现在用什么药可以缓解,1
862,a3da6e06-2dcd-11ea-81ed-e0d55e7e3b80,包皮手术是随做随走吗？,做包皮手术需住院吗？,0
863,a3dc8fa9-2dcd-11ea-9c9b-e0d55e7e3b80,我这个去医院检查应该挂什么科,去医院挂什么科检查什么呢,0
872,a3da2098-2dcd-11ea-ba31-e0d55e7e3b80,你们那做个包皮手术多少钱,做个包皮包茎的手术 多少钱,0
873,c9f26767-1bf8-11ea-a8dc-e0d55e7e3b80,这个如何治疗,如何治疗？,1
875,a3db57f0-2dcd-11ea-9657-e0d55e7e3b80,疼吗多久能恢复。,多长时间能恢复，,0
877,c9f17c50-1bf8-11ea-8075-e0d55e7e3b80,哦，多久恢复啊,术后多久能正常啊,0
880,c9f2400d-1bf8-11ea-8a55-e0d55e7e3b80,大概要多久,这个病大概要多久,0
881,a3dbf349-2dcd-11ea-933f-e0d55e7e3b80,需要检查什么项目，,那需要做什么检查好,0
882,a3dda037-2dcd-11ea-8398-e0d55e7e3b80,冰医生上班了吗？,不方便 啊 医生 上班呢,0
885,a3db578d-2dcd-11ea-b94b-e0d55e7e3b80,治疗早泄多少钱啊,你好治疗早泄多少钱,1
890,a3de3bb0-2dcd-11ea-b283-e0d55e7e3b80,是不是得需要做手术？,需要做手术么。,1
891,a3dae2c4-2dcd-11ea-b1c7-e0d55e7e3b80,怎样可以戒手淫,手淫多了会怎么样？,0
892,a3dbf387-2dcd-11ea-8570-e0d55e7e3b80,一般多长时间能拆,一搬多长时间就好了,0
895,c9f1a34b-1bf8-11ea-9e9d-e0d55e7e3b80,还是要去医院是吧,自己换还是去医院呢？,0
896,a3db7ebd-2dcd-11ea-a5ac-e0d55e7e3b80,过几天吧，这几天没时间,这几天才痒的,0
897,c9f1ca67-1bf8-11ea-a54e-e0d55e7e3b80,是什么个情况？,是什么情况？,1
898,a3da20a2-2dcd-11ea-b55e-e0d55e7e3b80,你们那可以做包皮手术吗？,如果不做包皮手术可以吗,0
899,a3dba5cd-2dcd-11ea-9a0d-e0d55e7e3b80,那你看看怎么治疗呢,就说怎么治疗,1
900,a3dd2bda-2dcd-11ea-bc1e-e0d55e7e3b80,阳痿早泄可以治？,没有阳痿吧？,0
902,c9f30216-1bf8-11ea-a2c0-e0d55e7e3b80,是说早泄？,手淫阳痿早泄,0
903,a3df9aae-2dcd-11ea-930b-e0d55e7e3b80,有什么能擦的药吗,请问你有什么药�,0
907,c9f044bb-1bf8-11ea-807d-e0d55e7e3b80,哦检查什么呢,要检查什么,1
908,a3dbcc8c-2dcd-11ea-8a30-e0d55e7e3b80,那是由什么原因导致成的呢,这种事什么原因导致的,1
913,a3dbccc5-2dcd-11ea-93e5-e0d55e7e3b80,那造影可以检查出来什么病吗？,哦！做什么检查可以看出来呢？,0
914,c9f461ad-1bf8-11ea-9ba0-e0d55e7e3b80,大约花多少钱,大约得多少钱,1
915,c9f3c67b-1bf8-11ea-af61-e0d55e7e3b80,我需要去医院检查吗,我们今天在去医院检查检查去,0
919,a3dd048b-2dcd-11ea-81ee-e0d55e7e3b80,这个是怎么治疗能说一下么，,这个要怎么治疗?,1
920,a3db584b-2dcd-11ea-b239-e0d55e7e3b80,能给我说一下吃什么药可以延长时间啊,用啥药，可以延长时间,1
923,c9f32966-1bf8-11ea-b3cb-e0d55e7e3b80,什么原因导致的,是什么原因引起的,1
926,a3dc1b23-2dcd-11ea-890d-e0d55e7e3b80,可以用什么补吗,有什么要能吃吗,0
928,a3ded7ad-2dcd-11ea-baa7-e0d55e7e3b80,阴茎短小，可以治吗？,我的阴茎短小怎么办？,0
929,a3df9a8a-2dcd-11ea-bec8-e0d55e7e3b80,是西药对吧,说喝中药还是西药,1
932,a3da9568-2dcd-11ea-8b95-e0d55e7e3b80,喝什么药可以,嗯吃点什么药啊,1
934,c9f3028b-1bf8-11ea-b1ef-e0d55e7e3b80,孕期需要什么检查,都需要检查什么呢,0
935,a3dc8fd9-2dcd-11ea-b21d-e0d55e7e3b80,我这都检查什么,检查需要做什么,0
936,a3da6e61-2dcd-11ea-a1d7-e0d55e7e3b80,去买什么药吃能好呢,请问？用什么药？,1
938,a3dc6896-2dcd-11ea-9d47-e0d55e7e3b80,性生活多长时间正常的啊,性生活时间是多长时间,0
939,a3de62ee-2dcd-11ea-9d4f-e0d55e7e3b80,药治疗还是手术,药物治疗还是手术治疗比较好,1
940,a3dabbba-2dcd-11ea-8b13-e0d55e7e3b80,大概要多久能治疗好,大概要多久呢,0
941,a3df2584-2dcd-11ea-8aae-e0d55e7e3b80,去医院什么科检查？,不知道去什么医院检查,0
942,a411d7dc-2dcd-11ea-8fb0-e0d55e7e3b80,怎么治疗好的已矣,那你们都是怎么治疗的？,1
943,cb05c6ed-1bf8-11ea-8ac6-e0d55e7e3b80,那需要多少钱呢,我问的是大概需要花多少钱,1
944,c9f43b78-1bf8-11ea-933b-e0d55e7e3b80,我手淫比较多,搞得我想手淫,0
946,c9f3c688-1bf8-11ea-a932-e0d55e7e3b80,那怎么办啊,那怎么做,1
947,a3defe90-2dcd-11ea-b251-e0d55e7e3b80,你们是3甲医院吗？,我知道你们医院在哪了,0
948,a3dae295-2dcd-11ea-a198-e0d55e7e3b80,怎么治疗方法呢？？,就说怎么治疗,1
952,c9f37884-1bf8-11ea-8fb9-e0d55e7e3b80,射精快是怎么回事,每次射精都很快怎么回事,1
954,a3ddc773-2dcd-11ea-8b5c-e0d55e7e3b80,吃点什么药就可以啦,我应该吃点什么药呢？,1
961,a3da2020-2dcd-11ea-b351-e0d55e7e3b80,什么引起了,这种是什么引起的呢,1
964,a3da6dee-2dcd-11ea-bca1-e0d55e7e3b80,包皮导致早泄能做手术吗,如果是包皮引起的早泄是不是做了包皮手术早泄也就好了,0
967,a3db311b-2dcd-11ea-83fb-e0d55e7e3b80,是需要到医院做检查吗？,还得去医院检查吧？,1
969,a3dd522e-2dcd-11ea-b6e6-e0d55e7e3b80,需要检查什么么,需要先做什么检查吗,0
973,c9f48947-1bf8-11ea-8411-e0d55e7e3b80,那我做了包皮手术呢,光做包皮手术就可以了？,0
974,a3ddeeae-2dcd-11ea-a021-e0d55e7e3b80,怎么才会射精,怎么养精子,0
975,c9f24053-1bf8-11ea-ab63-e0d55e7e3b80,这主要是什么原因呢,请问是什么原因呢,1
976,cb05ee60-1bf8-11ea-b23b-e0d55e7e3b80,那是什么原因啊,请问我这是什么引起的,1
978,a3ddee29-2dcd-11ea-b8ff-e0d55e7e3b80,如果检查应该从哪方面检查呢,我应该做啥检查,0
979,c9f461da-1bf8-11ea-8157-e0d55e7e3b80,哦，多久恢复啊,光吃药要多久才恢复,0
991,c9f4af61-1bf8-11ea-8ab2-e0d55e7e3b80,需要多少钱,一共要多少钱,1
992,c9f2db7e-1bf8-11ea-bb6a-e0d55e7e3b80,大概晚多少钱,大约多少钱,1
993,a3df743a-2dcd-11ea-b4ba-e0d55e7e3b80,是.男医生还是女医生取,你是男医生不,0
994,a3dc4143-2dcd-11ea-ac9e-e0d55e7e3b80,呢 怎么。样治疗呢,那你们都是怎么治疗的？,1
996,a3ddc70c-2dcd-11ea-aacc-e0d55e7e3b80,包皮手术要多少钱，住院不,包皮手术需住院吗,0
997,a3df4c60-2dcd-11ea-94c9-e0d55e7e3b80,多长时间可以恢复好啊,一般多长时间能恢复好呢,1
999,c9f15758-1bf8-11ea-a9e2-e0d55e7e3b80,中药，还是西药呢,哪应该吃西药还是中药,1
1002,c9f46229-1bf8-11ea-96bc-e0d55e7e3b80,刚做过包皮手术,我做过包皮过长手术,1
1005,a3dcb6fe-2dcd-11ea-9b9c-e0d55e7e3b80,检查多少钱呢，我看带多少,你们那检查多少钱,1
1007,c9f39fa5-1bf8-11ea-8d8b-e0d55e7e3b80,我的太小啦怎么办,生殖器太小怎么办,1
1008,c9f32956-1bf8-11ea-8295-e0d55e7e3b80,检查过了不知道能治好不,我比较看看，你们治疗好大概要多少钱,0
1009,c9f41367-1bf8-11ea-a463-e0d55e7e3b80,我是阳痿吗？,不是阳痿,0
1011,a3dbcce1-2dcd-11ea-94a1-e0d55e7e3b80,那龟头敏感呢！,不知道是龟头敏感还是皮敏感,0
1016,a3df7420-2dcd-11ea-a74d-e0d55e7e3b80,早泄哪怎么办,有点早泄怎么办，,1
1023,a3dbcc84-2dcd-11ea-87a7-e0d55e7e3b80,那是由什么原因导致成的呢,什么引起的啊?,1
1025,a3defea1-2dcd-11ea-a596-e0d55e7e3b80,你好我想做阴茎增大增粗手术多少钱,手术阴茎增大多少钱？,0
1026,a3da6e21-2dcd-11ea-ba5d-e0d55e7e3b80,包皮过长必须做吗。。,怎么算包皮过长啊？,0
1027,c9f266c8-1bf8-11ea-abb1-e0d55e7e3b80,手术大约多钱,手术得多少钱呢,1
1031,c9f17c6a-1bf8-11ea-b1d5-e0d55e7e3b80,我想知道是什么原因引起的,这可能是什么原因呢,1
1032,c732744a-2dcd-11ea-bed5-e0d55e7e3b80,多就可以治愈？,哦，得多久能治愈啊,1
1033,a411d7dc-2dcd-11ea-8fb0-e0d55e7e3b80,那咱们医院在什么位置？万一,哦！咱们医院在什么位置，,1
1036,a3df7402-2dcd-11ea-9480-e0d55e7e3b80,手淫导致的阳痿早泄怎么治疗,阳痿早泄是怎么导致的,0
1037,a3ddeea7-2dcd-11ea-b6a6-e0d55e7e3b80,怎么引起的呀？,哦，这是怎么引起的？​,1
1040,a3da6e13-2dcd-11ea-a58e-e0d55e7e3b80,包皮算什么科,做包皮长吗,0
1042,a3da2068-2dcd-11ea-b9f8-e0d55e7e3b80,你们包皮手术多少钱啊,做包皮手术多少钱做包皮手术多少钱全部,1
1046,c9f1cab0-1bf8-11ea-a38e-e0d55e7e3b80,龟头上有小红点是什么病啊,包皮上有红点,0
1047,a3da4790-2dcd-11ea-94f3-e0d55e7e3b80,凉怎么办呀,这个得怎么办啊？,0
1056,a3da4754-2dcd-11ea-8b31-e0d55e7e3b80,做完几天能恢复,做完几天可以恢复啊,1
1059,c9ef81f9-1bf8-11ea-a52d-e0d55e7e3b80,有时候还有点痒,都有点吧,0
1060,a3da958f-2dcd-11ea-9a6c-e0d55e7e3b80,多大年纪停止发育,多大发育好,0
1061,c9f302ce-1bf8-11ea-b712-e0d55e7e3b80,手淫也是么？,不是，手淫弄的,0
1062,a411d7dc-2dcd-11ea-8fb0-e0d55e7e3b80,阳痿早泄可以治？嘎登,是早泄吗，还是阳痿呀,0
1063,a3df9a5b-2dcd-11ea-ac99-e0d55e7e3b80,是吗 去医院检查的,去医院什么科检查？,0
1066,c9f1097f-1bf8-11ea-8d28-e0d55e7e3b80,你看什么情况,看什么情况？,1
1067,a3de1504-2dcd-11ea-8d69-e0d55e7e3b80,我去了直接挂号吗,这这去了挂号就能做吗,0
1068,c9f32936-1bf8-11ea-9fa7-e0d55e7e3b80,那我这样的费用要多少,你们的费用大概在多少,1
1070,c9f3c66b-1bf8-11ea-8b77-e0d55e7e3b80,检查男性疾病要多少钱？,做个男科检查多少钱,1
1071,c9f4889c-1bf8-11ea-972f-e0d55e7e3b80,现在什么事都没有,什么都没有,0
1072,c9f302ca-1bf8-11ea-abe9-e0d55e7e3b80,恩知道了  谢谢,好的我知道了谢谢,1
1074,a3deb181-2dcd-11ea-b4e0-e0d55e7e3b80,那这是由什么原因？,这是什么原因才会的,1
1076,c9efa968-1bf8-11ea-a321-e0d55e7e3b80,包皮长手术多少钱,做包皮手术。,0
1078,a3deb17c-2dcd-11ea-aaff-e0d55e7e3b80,那这是由什么原因？,是什么引起的那,1
1079,a3dd04b0-2dcd-11ea-817e-e0d55e7e3b80,这个需要怎么补,这个是怎么得上的,0
1081,a3db3152-2dcd-11ea-96de-e0d55e7e3b80,检查精液多少钱？,查精液多少钱,1
1083,a3de8a03-2dcd-11ea-bb4f-e0d55e7e3b80,这个跟什么有关系吗,这个跟死精有关系吗,0
1086,c9f3ec4d-1bf8-11ea-a080-e0d55e7e3b80,屎道痛怎么回事？,是咋回事呢？,0
1088,c9f10982-1bf8-11ea-9065-e0d55e7e3b80,是早泄了,还是早泄,1
1089,a3da471a-2dcd-11ea-8d05-e0d55e7e3b80,做了包皮手术可以吗,这个包皮手术那里都可以做是吗？,0
1090,a3deff35-2dcd-11ea-9076-e0d55e7e3b80,割了之后都要注意什么,割了之后需要注意些什么？,1
1091,c9f46190-1bf8-11ea-b956-e0d55e7e3b80,大盖要多少钱呀,要花多少钱,1
1093,c9f39f5c-1bf8-11ea-93bf-e0d55e7e3b80,手淫过后应该注意什么？,应该是手淫之后,0
1096,c9f41326-1bf8-11ea-a5c4-e0d55e7e3b80,还需要检查什么呢,那做什么检查吧,0
1097,a3dbf3df-2dcd-11ea-ba91-e0d55e7e3b80,什么药可以擦,该吃什么呀,0
1099,c9f1f14d-1bf8-11ea-8a2c-e0d55e7e3b80,下面长水泡怎么回事,我这下面痒怎么回事,0
1100,a3df9a5f-2dcd-11ea-a63a-e0d55e7e3b80,是吗 去医院检查的,就是到医院去做检查，对吧？,0
1101,cb05ee72-1bf8-11ea-ba23-e0d55e7e3b80,会是什么问题,出现什么问题呢,1
1103,a3da6e28-2dcd-11ea-b27d-e0d55e7e3b80,包皮长不手术会怎么样,作一个包皮手术么？,0
1108,a3dda026-2dcd-11ea-8cbf-e0d55e7e3b80,光检查什么问题？,什么也没检查,0
1109,a3dd5229-2dcd-11ea-9f66-e0d55e7e3b80,需要检查什么么,一个需要做什么检查,0
1110,c9efa9bc-1bf8-11ea-bf33-e0d55e7e3b80,用吃药吗,吃药不行？,1
1111,c9f3c5bf-1bf8-11ea-b07d-e0d55e7e3b80,你微信是这个吗？,就是这个微信吗,1
1112,a3dcddb1-2dcd-11ea-9f44-e0d55e7e3b80,男人多长算正常 男人做爱多久算正常,男人做爱多长时间？正常呢？,0
1122,c9efd026-1bf8-11ea-9531-e0d55e7e3b80,做包皮手术多少钱啊。,做包茎手术多少钱啊,0
1130,c9f2186e-1bf8-11ea-9c77-e0d55e7e3b80,你医院在那,去医院挂什么科？,0
1131,c9ef5af7-1bf8-11ea-9935-e0d55e7e3b80,前列腺都什么,还做了个前列腺,0
